代码,名称,买入日,卖出日,买入月份,卖出日市场环境,持仓天数,卖出时连续弱市持仓天数,累计弱市持仓天数,最大连续弱市持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金,信号日,信号日市场环境,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日收盘,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,买入日市场环境,买入日市场MA20宽度,买入日市场MA60宽度,买入日开盘跳空,买入日开盘距MA20
001319,铭科精技,2025-08-06,2025-08-20,2025-08,强,10,0,0,0,600,27.535,28.124,16525.98,16860.75,334.77,0.02137936644905228,90,90,沉没止损,37531.8,2025-08-05,强,0.6391752577319587,0.8402061855670103,0.8092783505154639,True,True,True,27.54,58.139534647106544,1.6983906296219533,82457606.27149999,0.03820707594292494,0.05700158000115141,True,True,True,True,True,3,强,0.6735395189003437,0.8487972508591065,-0.002178649237472685,0.032345317254592665
002588,史丹利,2025-08-11,2025-08-26,2025-08,强,11,0,0,0,1900,9.178,9.391,17443.81,17829.32,385.51,0.0231916080502751,90,90,沉没止损,37896.27,2025-08-08,强,0.6615120274914089,0.8505154639175257,0.8350515463917526,True,True,True,9.17,61.66666618703702,1.9405017075368112,97202626.9965,0.047461305614255433,0.0631884057971015,True,True,True,True,True,3,强,0.7615780445969125,0.8765008576329331,-0.0010905125408942062,0.04441023886893558
600333,长春燃气,2025-08-05,2025-08-28,2025-08,强,17,0,0,0,3400,5.08,5.17,17277.48,17562.99,285.51,0.017617624711129858,80,80,沉没止损,37267.96,2025-08-04,中,0.5429553264604811,0.8058419243986255,0.8281786941580757,True,True,True,5.07,64.9999984833334,2.454150139105352,50645072.952999994,0.01786789801244737,0.04399752899993126,True,True,True,True,True,3,强,0.6391752577319587,0.8402061855670103,0.0,0.015625
002195,岩山科技,2025-08-15,2025-08-28,2025-08,强,9,0,0,0,2800,6.112,7.415,17119.16,20746.82,3627.66,0.21317038055037474,90,90,亢奋止盈,58014.78,2025-08-14,中,0.4939965694682676,0.8027444253859348,0.8250428816466552,True,True,True,6.13,65.43209763450695,2.2255994515306594,1881259060.627,0.06414373752278446,0.0986975743816465,True,True,True,True,True,3,强,0.6037735849056604,0.8319039451114922,-0.004893964110929905,0.05499827049463857
002881,美格智能,2025-08-05,2025-08-29,2025-08,中,18,0,0,0,300,46.443,58.702,13937.81,17596.9,3659.09,0.26397388610050654,82,82,亢奋止盈,39156.94,2025-08-04,中,0.5429553264604811,0.8058419243986255,0.8281786941580757,True,True,True,46.26,62.08920177590975,1.57602183220422,350648352.5185,0.03056496168240952,0.03254703118547986,True,True,True,False,True,3,强,0.6391752577319587,0.8402061855670103,0.0019455252918287869,0.02760226139008992
000686,东北证券,2025-08-19,2025-09-02,2025-08,中,10,0,0,0,2100,8.527,8.413,17911.74,17653.76,-257.98,-0.013355193256260684,90,90,沉没止损,56810.7,2025-08-18,强,0.7071917808219178,0.8767123287671232,0.8407534246575342,True,True,True,8.53,65.17857061383936,1.949220421194275,280625028.695,0.04855562384757217,0.11423159819737427,True,True,True,True,True,3,强,0.7534246575342466,0.8921232876712328,-0.0023446658851112856,0.04314783035057612
002559,亚威股份,2025-08-20,2025-09-03,2025-08,弱,10,0,0,0,1700,10.27,10.539,17464.85,17902.14,437.29,0.026131152329487414,90,90,沉没止损,74712.84,2025-08-19,强,0.7534246575342466,0.8921232876712328,0.8424657534246576,True,True,True,10.31,67.49999940937502,1.8840395713141076,200330605.011,0.043099959530554344,0.0821685355912043,True,True,True,True,True,3,强,0.815068493150685,0.9023972602739726,-0.005819592628516057,0.03316197963914935
000032,深桑达Ａ,2025-08-28,2025-09-03,2025-08,弱,4,0,0,0,700,25.511,23.114,17862.64,16166.49,-1696.16,-0.09396917084918942,90,90,绝对止损,90879.32,2025-08-27,强,0.5907534246575342,0.8356164383561644,0.8904109589041096,True,True,True,26.06,61.64623452486035,1.8353030538142308,1202086165.1720002,0.05730804341211071,0.19475518063451291,True,True,True,True,True,3,强,0.571917808219178,0.7928082191780822,-0.023023791250959214,0.021751344409663753
603206,嘉环科技,2025-08-28,2025-09-08,2025-08,中,7,0,2,2,1000,18.587,17.305,18592.1,17291.67,-1300.43,-0.0689607308294463,90,90,破位防守,108170.99,2025-08-27,强,0.5907534246575342,0.8356164383561644,0.8904109589041096,True,True,True,18.55,57.499999664583285,2.1043034317273355,117213624.51949999,0.031558459613513,0.07314345218581897,True,True,True,True,True,3,强,0.571917808219178,0.7928082191780822,0.0,0.0275015924889912
000009,中国宝安,2025-08-19,2025-09-09,2025-08,中,15,0,2,2,1900,9.339,11.168,17748.42,21202.56,3454.15,0.19585078769499623,90,90,亢奋止盈,129373.55,2025-08-18,强,0.7071917808219178,0.8767123287671232,0.8407534246575342,True,True,True,9.33,55.9055111947424,1.6321419719718695,249291026.36900002,0.02572559366754623,0.07724281260824384,True,True,True,True,True,3,强,0.7534246575342466,0.8921232876712328,-0.001071811361200381,0.022714803028640596
000090,天健集团,2025-08-26,2025-09-09,2025-08,中,10,0,2,2,5000,3.637,3.613,18191.3,18049.77,-141.53,-0.006735839615534701,90,90,破位防守,147423.32,2025-08-25,强,0.8732876712328768,0.9263698630136986,0.8972602739726028,True,True,True,3.64,66.66666459259262,2.160074335481567,94520107.2395,0.024919048289455237,0.03990096181316072,True,True,False,True,True,3,强,0.886986301369863,0.9297945205479452,-0.0027472527472528485,0.022103336618330305
000630,铜陵有色,2025-07-24,2025-09-24,2025-07,中,44,2,5,2,4700,3.587,4.182,16864.65,19638.79,2774.14,0.1657188416463165,90,90,破位防守,51123.76,2025-07-23,强,0.7676419965576592,0.8571428571428571,0.8640275387263339,True,True,True,3.58,65.62499856445315,1.8383641050940123,824331006.655,0.0692951015531662,0.13321023476655247,True,True,True,True,True,3,强,0.8227194492254734,0.891566265060241,0.0,0.06121239069215956
002121,科陆电子,2025-09-09,2025-09-24,2025-09,中,11,2,2,2,2000,7.976,7.685,15956.84,15356.52,-600.32,-0.0365249400696095,90,90,沉没止损,66480.28,2025-09-08,中,0.5025641025641026,0.747008547008547,0.8188034188034188,True,True,True,7.99,67.23404215264827,1.785252961781084,687258102.2715001,0.12432280306761423,0.28968040460561695,True,True,True,True,True,4,中,0.4547008547008547,0.7111111111111111,-0.003754693366708417,0.11375402266685297
002707,众信旅游,2025-09-17,2025-09-24,2025-09,中,5,2,2,2,2200,8.547,7.485,18808.53,16453.77,-2354.77,-0.12426027195316282,78,78,绝对止损,82934.05,2025-09-16,中,0.5264957264957265,0.7042735042735043,0.8769230769230769,True,True,True,8.5,65.89595322396337,1.5287904587820278,419702719.039,0.03274406172164501,0.07658532466435863,True,True,True,True,False,2,强,0.5538461538461539,0.7094017094017094,0.003529411764705781,0.03456640388113996
001400,江顺科技,2025-09-17,2025-09-29,2025-09,中,8,2,4,2,300,56.503,50.808,16955.83,15229.83,-1726.0,-0.10078442158067281,80,80,绝对止损,98163.88,2025-09-16,中,0.5264957264957265,0.7042735042735043,0.8769230769230769,True,True,True,58.1,59.48739144965592,2.1991752480826827,168568833.696,0.10039962878084818,0.2683281790067311,True,True,True,True,True,3,强,0.5538461538461539,0.7094017094017094,-0.02943201376936322,0.06387193540171143
601100,恒立液压,2025-09-17,2025-10-09,2025-09,中,10,0,4,2,100,94.709,95.938,9475.9,9583.98,108.07,0.012973418376957355,90,90,沉没止损,107747.86,2025-09-16,中,0.5264957264957265,0.7042735042735043,0.8769230769230769,True,True,True,92.65,63.48330911788776,1.5244944444190134,1065051543.0365,0.06340853137141234,0.18272066176188995,True,True,True,True,True,4,强,0.5538461538461539,0.7094017094017094,0.020183486238531945,0.07672766832413447
601512,中新集团,2025-09-17,2025-10-09,2025-09,中,10,0,4,2,2000,9.178,9.032,18361.64,18049.77,-311.87,-0.01595281053613288,80,80,沉没止损,125797.62,2025-09-16,中,0.5264957264957265,0.7042735042735043,0.8769230769230769,True,True,True,9.14,64.07185575029584,1.5308687769970133,99478080.777,0.09842566999158753,0.17279726261762196,True,True,True,True,True,5,强,0.5538461538461539,0.7094017094017094,0.002188183807439792,0.09112567004169159
000737,北方铜业,2025-09-17,2025-10-20,2025-09,弱,17,1,6,2,1300,13.557,15.699,17629.18,20392.8,2763.62,0.15796050176070633,76,76,回撤止盈,146190.42,2025-09-16,中,0.5264957264957265,0.7042735042735043,0.8769230769230769,True,True,True,13.71,66.59877781417865,1.7078868627302117,1589586777.7350001,0.11508743391622622,0.19900301718483537,True,True,True,True,False,3,强,0.5538461538461539,0.7094017094017094,-0.013129102844639085,0.0837438423645318
000878,云南铜业,2025-09-17,2025-10-29,2025-09,强,24,0,7,2,1200,15.621,17.475,18750.42,20954.25,2203.83,0.11867221298263007,76,76,回撤止盈,42308.56,2025-09-16,中,0.5264957264957265,0.7042735042735043,0.8769230769230769,True,True,True,15.75,66.45962713655598,1.5480170504235045,1499074443.7415,0.06685633001422486,0.15558164276018926,True,True,True,True,False,3,强,0.5538461538461539,0.7094017094017094,-0.010158730158730145,0.04673022693702156
605228,神通科技,2025-10-23,2025-10-30,2025-10,中,5,0,0,0,900,18.868,16.467,16985.89,14807.89,-2178.0,-0.12723676385942925,78,78,绝对止损,39039.38,2025-10-22,中,0.5213675213675214,0.5230769230769231,0.6153846153846154,True,True,True,18.92,67.37357243992989,1.9949167078655397,211222155.0825,0.08439604527869338,0.1619004728664717,True,True,True,True,False,2,强,0.5658119658119658,0.5572649572649573,-0.004756871035941024,0.08209062437146208
000159,国际实业,2025-10-21,2025-11-04,2025-10,弱,10,0,0,0,2800,5.972,6.128,16726.38,17144.04,417.66,0.026088762073169125,90,90,沉没止损,40336.8,2025-10-20,弱,0.41367521367521365,0.4444444444444444,0.6564102564102564,False,True,True,5.94,67.64705789504042,1.541638946338157,88481595.045,0.034032552876664734,0.02726696258719108,True,True,True,True,True,3,中,0.5128205128205128,0.5162393162393163,0.0033670033670032407,0.03562119895742821
002029,七 匹 狼,2025-10-23,2025-11-04,2025-10,弱,8,0,0,0,2000,9.208,8.752,18421.76,17491.17,-930.59,-0.04951142329052458,76,76,破位防守,57827.97,2025-10-22,中,0.5213675213675214,0.5230769230769231,0.6153846153846154,True,True,True,9.52,58.79556246859938,1.5127545111068719,480548157.245,0.12722751761293005,0.25795582178959187,True,True,True,True,False,3,强,0.5658119658119658,0.5572649572649573,-0.034663865546218475,0.07397452378169933
000829,天音控股,2025-10-23,2025-11-06,2025-10,强,10,2,2,2,1800,10.451,10.18,18816.55,18309.12,-507.43,-0.025955758664837306,82,82,沉没止损,76137.09,2025-10-22,中,0.5213675213675214,0.5230769230769231,0.6153846153846154,True,True,True,10.31,65.25821553351406,1.5077357777856695,190680055.9765,0.05835856900887948,0.02684129276430447,True,True,True,False,True,3,强,0.5658119658119658,0.5572649572649573,0.011639185257031892,0.0677176639197421
600336,澳柯玛,2025-10-23,2025-11-06,2025-10,强,10,2,2,2,2500,7.315,7.325,18291.5,18299.14,7.64,0.0014655620266316768,80,80,沉没止损,94436.23,2025-10-22,中,0.5213675213675214,0.5230769230769231,0.6153846153846154,True,True,True,7.3,60.28368734470097,2.1600226810588383,138293543.098,0.05766444508838031,0.041319956255051915,True,True,True,True,True,3,强,0.5658119658119658,0.5572649572649573,0.0,0.05430387059503183
002007,华兰生物,2025-10-23,2025-11-06,2025-10,强,10,2,2,2,1100,15.842,15.659,17430.78,17210.87,-219.91,-0.011551848863942046,75,75,沉没止损,111647.1,2025-10-22,中,0.5213675213675214,0.5230769230769231,0.6153846153846154,True,True,True,15.85,76.59574392032587,1.6545196729532863,261401778.31850004,0.04163243847139597,0.01756938945836617,True,True,False,True,True,3,强,0.5658119658119658,0.5572649572649573,-0.0025236593059936308,0.03842364532019715
000536,华映科技,2025-10-29,2025-11-12,2025-10,强,10,0,2,2,3600,5.02,4.87,18077.07,17519.1,-557.97,-0.029836534515798704,90,90,沉没止损,37302.89,2025-10-28,强,0.6017094017094017,0.5811965811965812,0.6085470085470085,True,True,True,5.06,65.17857061383927,2.290482793078991,320958871.9215,0.06269032867793767,0.0056643148166550805,True,True,False,True,True,4,强,0.6239316239316239,0.582905982905983,-0.009881422924901129,0.050755033557047025
002927,泰永长征,2025-11-06,2025-11-12,2025-11,强,4,0,0,0,1100,16.543,19.421,18202.32,21347.17,3144.84,0.17397428039136734,82,82,亢奋止盈,58650.05,2025-11-05,弱,0.625,0.6061643835616438,0.6678082191780822,False,True,True,16.55,57.506361118297946,2.1971550066661356,133038351.13950002,0.06513064744497354,0.06271404109589063,True,True,True,False,True,4,强,0.6586620926243568,0.6089193825042881,-0.0024169184290029344,0.057316682676913366
002309,中利集团,2025-11-06,2025-11-13,2025-11,强,5,0,0,0,5800,3.166,4.072,18369.66,23598.96,5229.3,0.28598499204123384,82,82,亢奋止盈,43821.33,2025-11-05,弱,0.625,0.6061643835616438,0.6678082191780822,False,True,True,3.16,60.2739714468006,2.1027793823015344,57555865.203499995,0.0528069298683993,0.018752350760303127,True,True,True,False,True,4,强,0.6586620926243568,0.6089193825042881,0.0,0.049833887043189584
600033,福建高速,2025-11-06,2025-11-20,2025-11,弱,10,4,4,4,5100,3.627,3.553,18503.92,18105.63,-398.3,-0.02050043559290259,86,86,沉没止损,42712.62,2025-11-05,弱,0.625,0.6061643835616438,0.6678082191780822,False,True,True,3.61,65.16853830071962,1.6592973586512847,188911400.35,0.05493863237872598,0.0665222315229701,True,True,True,True,False,4,强,0.6586620926243568,0.6089193825042881,0.0027700831024930483,0.052937754508435075
000705,浙江震元,2025-11-12,2025-11-21,2025-11,弱,7,5,5,5,1900,10.08,9.75,19157.23,18511.61,-645.62,-0.03270397574632053,90,90,转弱持仓退出,61224.23,2025-11-11,强,0.7174657534246576,0.660958904109589,0.6815068493150684,True,True,True,10.04,60.74766275657259,1.6452438632524198,88845299.252,0.03611971104231171,0.044075081893339085,True,True,True,True,True,3,强,0.666095890410959,0.6267123287671232,0.0019920318725101804,0.03529896058454263
600613,神奇制药,2025-11-12,2025-11-21,2025-11,弱,7,5,5,5,2900,6.643,6.547,19270.45,18971.46,-298.99,-0.014507937368099385,82,82,转弱持仓退出,80195.69,2025-11-11,强,0.7174657534246576,0.660958904109589,0.6815068493150684,True,True,True,6.67,65.27777650848763,1.7073243099626834,41352396.381,0.04668497449980391,0.02749749672648849,True,True,True,False,True,4,强,0.666095890410959,0.6267123287671232,-0.005997001499250421,0.03569475904084962
002029,七 匹 狼,2025-11-13,2025-11-21,2025-11,弱,6,5,5,5,1900,10.11,10.07,19214.34,19118.09,-96.25,-0.003992015968063846,90,90,转弱持仓退出,99313.78,2025-11-12,强,0.666095890410959,0.6267123287671232,0.672945205479452,True,True,True,10.06,66.39676075726528,1.7745871216055797,501730897.447,0.09849312076872696,0.2412601793205562,True,True,True,True,True,4,强,0.702054794520548,0.6558219178082192,0.0029821073558646827,0.0924642702468601
600493,凤竹纺织,2025-10-23,2025-11-24,2025-10,弱,22,6,8,6,2600,6.984,7.435,18163.24,19316.59,1153.35,0.06459963859941532,75,75,转弱持仓退出,118630.37,2025-10-22,中,0.5213675213675214,0.5230769230769231,0.6153846153846154,True,True,True,6.99,68.14814744142663,2.13235406050918,40591312.0755,0.058449424591157095,0.04606789215074958,True,True,True,True,True,4,强,0.5658119658119658,0.5572649572649573,-0.0028612303290415086,0.0535066505441355
000762,西藏矿业,2025-10-31,2025-11-24,2025-10,弱,16,6,8,6,600,26.403,26.826,15846.62,16082.7,236.08,0.016041541206012852,90,90,转弱持仓退出,134713.07,2025-10-30,中,0.5111111111111111,0.5196581196581197,0.6136752136752137,True,True,True,26.6,63.52941161522494,2.4575755167074735,720883932.4719999,0.09837927118819034,0.1602294288269035,True,True,True,True,True,3,强,0.5675213675213675,0.5282051282051282,-0.009398496240601517,0.0797410260613014
600103,青山纸业,2025-11-06,2025-11-24,2025-11,弱,12,6,6,6,4800,3.858,3.403,18521.96,16322.1,-2199.86,-0.1178214998574279,90,90,绝对止损,151035.16,2025-11-05,弱,0.625,0.6061643835616438,0.6678082191780822,False,True,True,3.97,65.80645101852238,1.7523490196025964,984064592.3115,0.09065934065934034,0.22493057698241303,True,True,False,True,True,4,强,0.6586620926243568,0.6089193825042881,-0.030226700251889227,0.05595172792100933
000601,韶能股份,2025-11-06,2025-11-24,2025-11,弱,12,6,6,6,3400,5.371,5.05,18265.45,17156.01,-1109.44,-0.05973873149223948,82,82,破位防守,168191.17,2025-11-05,弱,0.625,0.6061643835616438,0.6678082191780822,False,True,True,5.35,58.6956512807183,1.6380654312754976,93799271.7985,0.032619185485427415,0.018821214333322844,True,True,True,False,True,3,强,0.6586620926243568,0.6089193825042881,0.0018691588785046953,0.03136424860496456
000630,铜陵有色,2025-12-02,2025-12-16,2025-12,弱,10,10,10,10,1200,5.331,5.299,6401.77,6351.08,-50.69,-0.00586421142677078,80,80,沉没止损,168140.48,2025-12-01,弱,0.3435897435897436,0.4683760683760684,0.42735042735042733,False,False,True,5.38,59.61538408037476,2.0076059811105855,1199879701.426,0.06292601007606446,0.08686868686868676,True,True,False,True,True,4,弱,0.3361774744027304,0.4539249146757679,-0.011152416356877248,0.04672897196261694
002131,利欧股份,2025-12-25,2026-01-07,2025-12,强,7,0,0,0,3600,5.16,6.587,18582.08,23694.7,5112.62,0.27643741642927716,78,78,亢奋止盈,47336.84,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,5.21,62.16216137813491,2.124334781969015,1343563333.4245,0.03557940767243073,0.009722536257630976,True,True,False,False,False,4,强,0.6450511945392492,0.4658703071672355,-0.011516314779270509,0.023043305522447266
002885,京泉华,2025-12-25,2026-01-08,2025-12,强,8,0,0,0,600,27.936,26.477,16766.46,15873.22,-893.24,-0.052220523085822465,90,90,破位防守,43835.39,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,28.43,66.51617750705594,2.114550105806253,818392692.319,0.09339845778128186,0.11513519167407549,True,True,True,True,True,3,强,0.6450511945392492,0.4658703071672355,-0.01934576151952161,0.06785146599766367
600995,南网储能,2025-12-25,2026-01-12,2025-12,强,10,0,0,0,1400,12.705,12.934,17792.5,18093.66,301.15,0.01800185118721569,75,75,沉没止损,42760.8,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,12.68,59.322033429091256,0.8451582385792977,129415462.37949999,0.022086087377075625,0.005551149881046991,True,True,True,True,True,3,强,0.6450511945392492,0.4658703071672355,0.0,0.019579463675471365
601991,大唐发电,2025-12-25,2026-01-12,2025-12,强,10,0,0,0,5100,3.657,3.623,18657.23,18461.74,-195.49,-0.009449593962759392,75,75,沉没止损,61222.54,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,3.65,63.265304314868864,1.011858338964875,296228519.1535,0.038259138102687995,0.028990273927547827,True,True,True,True,True,4,强,0.6450511945392492,0.4658703071672355,0.0,0.03575482406356412
002418,康盛股份,2025-12-25,2026-01-14,2025-12,强,12,0,0,0,3800,4.92,4.99,18700.32,18947.52,247.2,0.01426474952335648,82,82,沉没止损,42488.87,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,4.91,66.66666600472814,2.2112461792714218,302436132.875,0.06380673816487925,0.02252611849640762,True,True,False,False,True,4,强,0.6450511945392492,0.4658703071672355,0.0,0.059674112441998606
603528,多伦科技,2025-12-25,2026-01-16,2025-12,强,14,0,0,0,1800,10.471,10.978,18852.62,19745.52,892.9,0.048429456875722365,80,80,沉没止损,42421.85,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,10.62,62.77777761502056,1.960800094516369,461283426.63549995,0.078994157988316,0.15692575848357726,True,True,True,True,True,3,强,0.6450511945392492,0.4658703071672355,-0.016007532956685444,0.055022715800100874
603399,永杉锂业,2026-01-08,2026-01-22,2026-01,强,10,0,0,0,1700,11.272,11.507,19168.25,19547.02,378.77,0.02079751607895314,86,86,沉没止损,42424.87,2026-01-07,强,0.7512776831345827,0.5570698466780238,0.5076660988074957,True,True,True,11.29,67.01846940943045,1.7997688140627512,235776442.48649997,0.05499229080035506,0.052680652680652695,True,True,False,True,False,3,强,0.7904599659284497,0.5843270868824532,-0.003542958370239102,0.05017502917152861
600148,长春一东,2026-01-12,2026-01-28,2026-01,弱,12,3,3,3,900,20.481,21.038,18437.79,18919.59,481.8,0.02719414400162476,90,90,沉没止损,41920.7,2026-01-09,强,0.8415672913117547,0.6388415672913118,0.5502555366269165,True,True,True,20.16,62.37623733555534,1.8690296703312923,30573461.588,0.028151774785801775,0.010982398074319333,True,True,True,True,True,4,强,0.8654173764906303,0.6746166950596252,0.01388888888888884,0.040203562340967114
002768,国恩股份,2026-01-12,2026-01-29,2026-01,中,13,4,4,4,500,38.477,38.872,19243.4,19421.33,177.93,0.010273723386560369,90,90,沉没止损,61342.03,2026-01-09,强,0.8415672913117547,0.6388415672913118,0.5502555366269165,True,True,True,38.29,63.57388305956077,1.991345517642301,103737338.114,0.0730900734263773,0.07410351115059144,True,True,True,True,True,4,强,0.8654173764906303,0.6746166950596252,0.0028728127448420793,0.06883402454978138
000633,合金投资,2026-01-16,2026-01-30,2026-01,弱,10,0,4,4,2500,7.816,7.844,19544.0,19595.89,51.89,0.003669583909104929,90,90,沉没止损,80937.92,2026-01-15,强,0.7610921501706485,0.6245733788395904,0.6245733788395904,True,True,True,7.78,62.67605572009524,1.61763627459528,140211780.356,0.04633178669894433,0.03005428306633129,True,True,False,True,True,4,强,0.6928327645051194,0.6262798634812287,0.0025706940874035134,0.04592691920885028
002466,天齐锂业,2025-12-25,2026-02-02,2025-12,弱,25,1,5,4,300,54.92,52.934,16480.89,15867.24,-613.65,-0.036156477411897626,75,75,沉没止损,96805.16,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,56.26,65.94629987405054,1.2894802792275066,3019525899.9155,0.06425038069745659,0.07794642201366098,True,True,False,True,True,3,强,0.6450511945392492,0.4658703071672355,-0.025773195876288568,0.03507860818658237
600558,大西洋,2025-12-25,2026-02-03,2025-12,弱,26,2,6,4,3200,5.832,6.058,18666.25,19370.46,704.21,0.03879183214327368,75,75,破位防守,116175.62,2025-12-24,中,0.5494880546075085,0.4129692832764505,0.4726962457337884,True,True,True,5.84,63.39869223033876,1.1787758914144209,156185466.3955,0.051683774536286586,0.04363365599404312,True,True,True,True,True,3,强,0.6450511945392492,0.4658703071672355,-0.003424657534246478,0.0419837078148777
000422,湖北宜化,2026-01-07,2026-02-03,2026-01,弱,19,2,6,4,1300,14.9,15.259,19374.66,19822.33,447.67,0.024140018550659215,90,90,沉没止损,135997.94,2026-01-06,强,0.7952218430034129,0.5699658703071673,0.5068259385665529,True,True,True,14.81,64.34782582583492,1.9111944374643446,451969026.88900006,0.061458519978498494,0.043680482963554645,True,True,False,True,True,3,强,0.7512776831345827,0.5570698466780238,0.004051316677920136,0.06297805418543123
000726,鲁  泰Ａ,2026-01-14,2026-02-03,2026-01,弱,14,2,6,4,2800,7.074,7.305,19812.54,20439.67,627.13,0.03268816474699335,90,90,沉没止损,156437.61,2026-01-13,强,0.8156996587030717,0.6279863481228669,0.60580204778157,True,True,True,7.06,60.86956336483936,1.8635532698949449,58347516.1785,0.017437671134169053,0.00991798588594306,True,True,True,True,True,3,强,0.7747440273037542,0.6228668941979523,0.0,0.015827338129496216
002062,宏润建设,2026-01-22,2026-02-05,2026-01,弱,10,4,8,4,1900,10.22,9.87,19423.76,18739.04,-684.72,-0.03426284685530898,82,82,沉没止损,175176.65,2026-01-21,强,0.7512776831345827,0.7325383304940375,0.6081771720613288,True,True,True,10.03,67.07317034999005,2.116845723920314,289572224.787,0.09426140082915113,0.04164503063661851,True,True,True,False,True,3,强,0.7908163265306123,0.7789115646258503,0.016949152542372836,0.10587087331273382
600992,贵绳股份,2026-02-05,2026-02-27,2026-02,弱,10,10,10,10,400,14.359,14.391,5748.46,5748.59,0.12,0.002263442410364119,82,82,沉没止损,175176.77,2026-02-04,弱,0.4744897959183674,0.6496598639455783,0.5476190476190477,False,False,True,14.53,65.615141666053,2.2575993910039753,101600155.974,0.05297485325023543,0.06372854057615585,True,True,True,False,True,3,弱,0.4098639455782313,0.6190476190476191,-0.013764624913971013,0.03529241772929237
001286,陕西能源,2026-03-02,2026-03-16,2026-03,弱,10,9,9,9,1600,10.571,10.738,16918.76,17167.98,249.22,0.01583373537285598,90,90,沉没止损,168988.15,2026-02-27,弱,0.637137989778535,0.7155025553662692,0.7189097103918228,True,False,True,10.26,62.86919794085702,1.767380784064267,186305262.0905,0.06919549812421844,0.08054975338330017,True,True,True,True,True,3,中,0.49744463373083475,0.6201022146507666,0.02826510721247577,0.09298109298109303
000993,闽东电力,2026-02-27,2026-04-03,2026-02,弱,25,23,24,23,500,12.866,13.563,6437.84,6773.02,335.18,0.05418602048239977,90,90,回撤止盈,175761.17,2026-02-26,弱,0.5894378194207837,0.6950596252129472,0.6899488926746167,True,False,True,12.89,65.8088231906899,1.830814201505733,186781446.324,0.05250265371111307,0.03274222839440233,True,True,False,True,True,4,弱,0.637137989778535,0.7155025553662692,-0.0038789759503491394,0.041954069625902646
600007,中国国贸,2026-04-03,2026-04-20,2026-04,中,10,0,8,8,300,19.91,20.259,5977.92,6069.78,91.86,0.017562258472486336,90,90,沉没止损,158874.15,2026-04-02,弱,0.23509369676320271,0.22146507666098808,0.4020442930153322,False,False,False,20.05,66.97530835257588,1.8168109285198435,46797938.403500006,0.04814679282764378,0.05378416257883689,True,True,True,True,True,4,弱,0.14991482112436116,0.1635434412265758,-0.008977556109725726,0.035704977847276664
002966,苏州银行,2026-04-16,2026-04-30,2026-04,中,10,0,0,0,2000,8.487,8.403,16978.88,16792.92,-185.96,-0.009871638069787326,80,80,沉没止损,158435.68,2026-04-15,弱,0.576530612244898,0.2687074829931973,0.34523809523809523,True,False,True,8.45,62.1359214855312,1.9494456942864016,251166714.9975,0.0376373795051268,0.04728264237466684,True,True,True,True,True,3,中,0.7210884353741497,0.29931972789115646,0.002366863905325589,0.03799019607843146
002183,怡 亚 通,2026-04-20,2026-04-30,2026-04,中,8,0,0,0,2800,6.152,5.738,17231.38,16054.77,-1176.62,-0.06725636674533655,80,80,破位防守,174490.45,2026-04-17,中,0.6666666666666666,0.30952380952380953,0.3435374149659864,True,True,True,6.12,61.92660510689338,1.7970251114832043,976265156.5265001,0.08414526129317967,0.13050706566916048,True,True,True,True,True,3,中,0.7159863945578231,0.33163265306122447,0.0032679738562091387,0.07956043956043946
600449,宁夏建材,2026-05-07,2026-05-15,2026-05,中,6,0,0,0,1500,13.056,15.07,19589.09,22587.75,2998.66,0.15423795540155302,82,82,亢奋止盈,55225.14,2026-05-06,中,0.6275510204081632,0.44387755102040816,0.3010204081632653,True,True,True,13.06,59.33014314324308,1.737101259344987,60295199.515,0.03902303194240031,0.008611036027339258,True,True,True,False,True,5,强,0.6649659863945578,0.46598639455782315,-0.0022970903522205877,0.032488114104595844
603519,立霸股份,2026-05-07,2026-05-18,2026-05,中,7,0,0,0,1400,13.788,12.465,19307.53,17437.3,-1870.23,-0.09592007844775563,90,90,绝对止损,72662.44,2026-05-06,中,0.6275510204081632,0.44387755102040816,0.3010204081632653,True,True,True,13.66,64.73684162825487,1.5201971967101227,60784017.410500005,0.04286750391266203,0.07022537933195805,True,True,True,True,True,3,强,0.6649659863945578,0.46598639455782315,0.007320644216691097,0.04547354024997152
