代码,名称,信号日,计划买入日,信号日市场环境,计划买入日市场环境,买入分数,排序分,信号日收盘,计划买入开盘,计划买入执行价,计划买入开盘跳空,若非满仓也会高开跳过,跳过原因,当时持仓数量,当时持仓上限,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,未来5日日期,未来5日收盘,未来5日收益率,未来10日日期,未来10日收盘,未来10日收益率,未来20日日期,未来20日收盘,未来20日收益率,未来20日最大涨幅,未来20日最大跌幅
600560,金自天正,2025-07-03,2025-07-04,强,强,75,75,16.25,16.32,16.35264,0.004307692307692346,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,64.03162019903452,1.1956651680137216,60655586.15,0.03266395526181998,0.06287882091309482,True,True,True,True,True,4,2025-07-11,16.34,-0.0007729638761693192,2025-07-18,16.83,0.029191616766466977,2025-08-01,16.57,0.013292043364251827,0.06160228562482861,-0.02278775781769793
600784,鲁银投资,2025-07-03,2025-07-04,强,强,75,75,6.36,6.37,6.38274,0.0015723270440251014,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,65.11627694970252,1.026923148334536,57205091.38199999,0.024154589371980784,0.06845863082738335,True,True,True,True,True,3,2025-07-11,6.39,0.0011374425403509747,2025-07-18,6.39,0.0011374425403509747,2025-08-01,6.42,0.005837618326925309,0.030905222521989018,-0.019229985868138177
600812,华北制药,2025-07-03,2025-07-04,强,强,75,75,6.39,6.38,6.39276,-0.0015649452269169695,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,66.99029035158827,0.9797115454087807,144566076.7885,0.041649686200994296,0.06746109084834484,True,True,True,True,True,4,2025-07-11,6.79,0.06213904479442367,2025-07-18,6.81,0.0652675839543484,2025-08-01,6.87,0.07465320143412235,0.15755948917212592,-0.019202973363617648
600873,梅花生物,2025-07-03,2025-07-04,强,强,75,75,10.6,10.6,10.6212,0.0,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,61.038960484061406,1.366152762212301,199522892.4105,0.03429770210274663,0.04960887216556098,True,True,True,True,True,4,2025-07-11,10.27,-0.03306594358452908,2025-07-18,10.28,-0.03212443038451407,2025-08-01,10.62,-0.00011298158400185887,0.05449478401687191,-0.03871502278461936
601919,中远海控,2025-07-03,2025-07-04,强,强,75,75,14.45,14.44,14.46888,-0.0006920415224913601,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,61.76470524653977,0.903408213322143,1130090260.3255,0.02504078882031635,0.07134913377653662,True,True,True,True,True,3,2025-07-11,14.2,-0.018583331951056437,2025-07-18,14.25,-0.015127639457926279,2025-08-01,14.45,-0.0013048694854059795,0.07748491935795987,-0.02342130144143839
603567,珍宝岛,2025-07-03,2025-07-04,强,强,75,75,12.27,12.25,12.2745,-0.0016299918500407573,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,62.60162565999072,2.8292972172660718,100377366.8485,0.06886188422840722,0.11027327019364175,True,True,True,True,True,3,2025-07-11,11.57,-0.05739541325512232,2025-07-18,11.14,-0.09242739011772372,2025-08-01,12.99,0.05829158010509605,0.08354719133162258,-0.12094178988960858
603987,康德莱,2025-07-03,2025-07-04,强,强,75,75,7.63,7.64,7.655279999999999,0.001310615989515096,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,67.30769140162727,0.9839915609576644,43180369.5515,0.04263459961738181,0.08467990333127995,True,True,True,True,True,4,2025-07-11,7.76,0.013679447387946686,2025-07-18,7.95,0.03849891839357933,2025-08-01,8.5,0.11034475551514777,0.1469208180497643,-0.011140023617685957
605050,福然德,2025-07-03,2025-07-04,强,强,75,75,13.29,13.28,13.30656,-0.0007524454477050302,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,64.50381644921623,1.100074273350739,78602112.8985,0.03714687061027,0.11970792670083519,True,True,True,True,True,4,2025-07-11,14.37,0.07991847630041127,2025-07-18,15.66,0.17686314118750457,2025-08-01,16.98,0.2760623331649954,0.2895894957073806,-0.0012444989538994422
603717,天域生物,2025-07-03,2025-07-04,强,强,72,72,7.42,7.41,7.42482,-0.0013477088948786742,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,64.739883869157,2.375190768114605,71728283.726,0.0551013153217208,0.05037159372419486,True,True,True,False,True,3,2025-07-11,7.44,0.0020444940079356044,2025-07-18,7.49,0.008778663994547964,2025-08-01,7.68,0.03436850994367524,0.09632287382051019,-0.02623901993583677
002010,传化智联,2025-07-03,2025-07-04,强,强,71,71,5.45,5.49,5.50098,0.007339449541284404,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,59.99999888000007,1.0232724793375008,146171390.24,0.03151320147629422,0.06580619927642517,True,True,True,True,False,4,2025-07-11,5.39,-0.02017458707357611,2025-07-18,6.33,0.1507040563681381,2025-08-01,5.89,0.07071830837414406,0.1743362091845453,-0.04380673988998329
002682,龙洲股份,2025-07-03,2025-07-04,强,强,71,71,4.99,4.97,4.97994,-0.004008016032064243,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,65.9793804910193,1.4015847444818277,166228855.26,0.03893399958359356,0.08785698713756274,True,True,False,True,False,3,2025-07-11,4.91,-0.014044345915814271,2025-07-18,4.71,-0.05420547235508866,2025-08-01,4.74,-0.04818130338919746,1.2048337931780395e-05,-0.07629409189668956
600218,全柴动力,2025-07-03,2025-07-04,强,强,71,71,8.9,8.9,8.9178,0.0,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,59.842519025358065,1.148600455219241,59870398.90449999,0.01830663615560657,0.05566977700458642,True,True,False,True,False,3,2025-07-11,9.01,0.010338872816165523,2025-07-18,9.19,0.03052322321648826,2025-08-01,8.87,-0.005360066384085815,0.06528516001704454,-0.0165735943842652
603020,爱普股份,2025-07-03,2025-07-04,强,强,71,71,8.97,8.98,8.99796,0.0011148272017837968,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,66.66666572390568,0.879621875119006,38804024.401999995,0.020942408376963373,0.0611407953626848,True,True,True,True,False,4,2025-07-11,9.04,0.004672170136341913,2025-07-18,9.25,0.028010793557650793,2025-08-01,9.14,0.015785800336965305,0.061351684159520525,-0.011998275164592842
000550,江铃汽车,2025-07-03,2025-07-04,强,强,70,70,19.2,19.05,19.0881,-0.007812499999999889,False,持仓上限,8,8,0.768566493955095,0.7875647668393783,0.6269430051813472,True,True,True,65.56291329941669,1.629167107737843,76370772.18200001,0.015953647114850478,0.02505694760820054,True,True,False,False,False,2,2025-07-11,19.3,0.011101157265521522,2025-07-18,19.25,0.008481724215610775,2025-08-01,19.86,0.040438807424520995,0.09911410774252016,-0.008806533913799597
002228,合兴包装,2025-07-04,2025-07-07,强,强,90,90,3.3,3.35,3.3567,0.015151515151515138,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,66.66666459259267,1.560011552567223,41054593.725999996,0.037246581801037015,0.0927152317880795,True,True,True,True,True,3,2025-07-14,3.41,0.015878690380433103,2025-07-21,3.36,0.0009831084100455634,2025-08-04,3.33,-0.007954240772186982,0.07546101826198348,-0.028808055530729626
600780,通宝能源,2025-07-04,2025-07-07,强,强,90,90,5.96,6.14,6.152279999999999,0.030201342281879207,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,67.69230623431955,1.7288714857197396,56367945.9775,0.03096350112437296,0.04192768275982628,True,True,True,True,True,3,2025-07-14,6.14,-0.001996007984031878,2025-07-21,6.07,-0.013373903658480901,2025-08-04,5.83,-0.052383831685163806,0.006131060354860551,-0.06376172735961294
002927,泰永长征,2025-07-04,2025-07-07,强,强,86,86,14.45,14.41,14.43882,-0.0027681660899653293,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,59.99999962666666,2.0957534883326012,78693185.5525,0.025550035486160416,0.051750491302132495,True,True,False,True,False,5,2025-07-14,16.3,0.12890111518808323,2025-07-21,16.14,0.11781987724758669,2025-08-04,16.37,0.13374915678705057,0.20854751288540196,0.022936777382085216
600982,宁波能源,2025-07-04,2025-07-07,强,强,86,86,4.49,4.62,4.62924,0.028953229398663627,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,64.28571267857143,2.117090848335023,85674021.407,0.0305255910029838,0.008988764044943753,True,True,False,True,False,4,2025-07-14,4.73,0.021765991825872133,2025-07-21,4.65,0.004484537418669277,2025-08-04,4.56,-0.014957098789434298,0.05848908244117834,-0.03223855319663704
603836,海程邦达,2025-07-04,2025-07-07,强,强,86,86,9.91,9.94,9.95988,0.003027245206861595,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,63.10160380565645,1.8763849893909197,44188325.670499995,0.040092359361880714,0.037008615577801995,True,True,True,True,False,3,2025-07-14,9.68,-0.028100740169560323,2025-07-21,9.72,-0.024084627525632785,2025-08-04,9.71,-0.02508865568661467,0.11447125868986374,-0.05520950051607043
000791,甘肃能源,2025-07-04,2025-07-07,强,强,82,82,6.36,6.48,6.49296,0.018867924528301883,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,58.510637426437306,1.882430942687493,119449294.61199999,0.031630170316301554,0.014947603595935943,True,True,True,False,True,4,2025-07-14,6.77,0.04266775091791719,2025-07-21,6.77,0.04266775091791719,2025-08-04,6.49,-0.00045587836672333903,0.1088933244621868,-0.02047756339173501
605589,圣泉集团,2025-07-04,2025-07-07,强,强,80,80,28.36,28.21,28.26642,-0.005289139633286255,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,63.366336457994294,2.086001528166152,306203854.763,0.043433470078551695,0.09076223870359801,True,True,True,True,True,3,2025-07-14,29.32,0.0372732026199285,2025-07-21,31.29,0.10696720702515572,2025-08-04,31.77,0.12394848728632768,0.17772254144670607,0.00401819544179971
600408,安泰集团,2025-07-04,2025-07-07,强,强,78,78,2.11,2.09,2.0941799999999997,-0.009478672985781977,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,55.55555267489726,2.167329014009954,58116450.2355,0.023774866569626463,0.09924459494660054,True,True,True,True,True,1,2025-07-14,2.24,0.06963107278266456,2025-07-21,2.25,0.07440621150044424,2025-08-04,2.24,0.06963107278266456,0.2081100955982773,0.0027791307337479143
600686,金龙汽车,2025-07-04,2025-07-07,强,强,78,78,12.49,12.44,12.464879999999999,-0.004003202562049668,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,63.33333284074075,1.572495094005005,265070734.01800004,0.021593325699329258,0.006338292958048886,True,True,False,False,False,4,2025-07-14,12.73,0.02126935838933086,2025-07-21,12.63,0.013246818260585158,2025-08-04,12.11,-0.028470390408892765,0.06619558311030671,-0.03809743856338765
600784,鲁银投资,2025-07-04,2025-07-07,强,强,78,78,6.32,6.3,6.3126,-0.0031645569620254443,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,59.57446631054775,1.5145318147530449,59548557.21500001,0.016158855213441736,0.05942502723996301,True,True,True,True,False,2,2025-07-14,6.45,0.021765991825872133,2025-07-21,6.51,0.031270791749833604,2025-08-04,6.44,0.020181858505211814,0.042359724994455616,-0.008332541266673044
601101,昊华能源,2025-07-04,2025-07-07,强,强,78,78,6.93,7.05,7.0641,0.017316017316017396,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,66.17646922577859,1.6733519346012034,72129635.5375,0.032479141835518366,0.04535398230088483,True,True,True,True,True,2,2025-07-14,6.96,-0.014736484477852807,2025-07-21,7.02,-0.006242833481972299,2025-08-04,7.27,0.029147379000863394,0.14239605894593788,-0.047295479962061626
002099,海翔药业,2025-07-04,2025-07-07,强,强,76,76,5.95,5.9,5.9118,-0.008403361344537785,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,55.223880020049045,1.8691493353921111,105763466.777,0.0448678549477568,0.08715512515987589,True,True,False,True,False,4,2025-07-14,6.18,0.04536689333197996,2025-07-21,6.27,0.060590683040698146,2025-08-04,6.26,0.05889915085084052,0.08427213369870423,0.0030785885855406647
002549,凯美特气,2025-07-04,2025-07-07,强,强,76,76,11.9,11.88,11.90376,-0.001680672268907557,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,66.19915835528917,2.228169057789371,832832246.3745,0.1754827875734677,0.20500227836565243,True,True,True,True,False,3,2025-07-14,11.37,-0.04483961370188927,2025-07-21,11.7,-0.01711728059033457,2025-08-04,11.79,-0.00955664428718328,0.13073516267129048,-0.07676230031519449
600285,羚锐制药,2025-07-04,2025-07-07,强,强,76,76,22.34,22.47,22.51494,0.005819158460161011,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,59.0673572987194,1.5149446510145659,157866622.749,0.024253816881390167,0.043543251302093466,True,True,False,True,False,3,2025-07-14,21.75,-0.03397477408334193,2025-07-21,22.0,-0.022871035854414856,2025-08-04,22.26,-0.011323148096330615,0.002001337778381851,-0.05218490477878246
600420,国药现代,2025-07-04,2025-07-07,强,强,76,76,10.46,10.55,10.571100000000001,0.008604206500955947,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,59.18367262390681,2.0418996774609277,112391972.0,0.022183133001074884,0.04643601500625261,True,True,False,True,False,3,2025-07-14,10.52,-0.0048339340276793985,2025-07-21,10.69,0.011247646886322071,2025-08-04,11.09,0.049086660801619386,0.08219579797750454,-0.02848331772474022
603567,珍宝岛,2025-07-04,2025-07-07,强,强,76,76,11.79,11.76,11.78352,-0.0025445292620864812,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,59.003831101128846,1.5602785078047539,106018911.8565,0.024015286402918168,0.06403140652497608,True,True,True,True,False,3,2025-07-14,11.59,-0.016422936440045,2025-07-21,11.15,-0.053763221855608445,2025-08-04,12.67,0.07523049139815607,0.12869499097044024,-0.08431436446834228
605228,神通科技,2025-07-04,2025-07-07,强,强,76,76,11.59,11.46,11.48292,-0.011216566005176842,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,65.49019571887735,1.8104522495127773,81665033.6695,0.06604120676968361,0.0910460172270422,True,True,True,True,False,4,2025-07-14,12.14,0.05722237897677607,2025-07-21,12.43,0.08247727929829685,2025-08-04,13.59,0.18349688058438107,0.18610945647971056,0.018033740546829602
000411,英特集团,2025-07-04,2025-07-07,强,强,75,75,10.41,10.36,10.38072,-0.004803073967339144,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,67.01030831119148,1.158411881792137,37854337.437,0.024858478956436114,0.048355964349854785,True,True,True,True,True,3,2025-07-14,10.66,0.026903721514500045,2025-07-21,10.86,0.04617020784685444,2025-08-04,10.87,0.04713353216347227,0.05676677532964969,-0.004885980933885148
000862,银星能源,2025-07-04,2025-07-07,强,强,75,75,5.71,5.9,5.9118,0.03327495621716303,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,68.74999879687505,1.815639857598886,87447780.2835,0.04828345878465212,0.014570007107320482,True,True,True,True,True,5,2025-07-14,5.94,0.00477012077539829,2025-07-21,5.79,-0.02060286207246531,2025-08-04,5.6,-0.0527419736797593,0.009844717344970944,-0.06627423119861986
002370,亚太药业,2025-07-04,2025-07-07,强,强,75,75,4.0,4.0,4.008,0.0,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,57.8313243257367,0.8941791437585352,145893752.772,0.0430247718383312,0.14959045839919516,True,True,True,True,True,3,2025-07-14,4.16,0.0379241516966069,2025-07-21,5.43,0.35479041916167664,2025-08-04,8.09,1.0184630738522955,1.0309381237524953,-0.029441117764471003
600218,全柴动力,2025-07-04,2025-07-07,强,强,75,75,8.93,9.03,9.04806,0.011198208286674172,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,60.465115622859194,1.2059873917571968,59620897.604499996,0.02168068188318739,0.05661716854996146,True,True,True,True,True,4,2025-07-14,9.13,0.00905608495080723,2025-07-21,9.28,0.025634224353065616,2025-08-04,8.95,-0.010837682331903187,0.049948828809711854,-0.030731449614613493
600348,华阳股份,2025-07-04,2025-07-07,强,强,75,75,6.36,6.38,6.39276,0.0031446540880502027,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,55.84415482880763,0.8788692738174724,174822399.6335,0.013626583791537028,0.02633065275275004,True,True,True,True,True,3,2025-07-14,6.56,0.026160844455289878,2025-07-21,6.67,0.04336780983487576,2025-08-04,6.69,0.046496348994800485,0.13409544547269103,-0.009817355883843581
605050,福然德,2025-07-04,2025-07-07,强,强,75,75,13.39,13.29,13.316579999999998,-0.007468259895444418,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,67.29323272853182,0.9293262333424621,78640719.7485,0.04352569847640586,0.12162841346959286,True,True,True,True,True,4,2025-07-14,14.54,0.09187193708895225,2025-07-21,15.75,0.18273610791960104,2025-08-04,17.36,0.3036380211736047,0.31189840034002736,0.05057004125683928
000543,皖能电力,2025-07-04,2025-07-07,强,强,72,72,6.84,6.96,6.97392,0.01754385964912286,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,58.49056449270206,1.8439412861578928,191841957.17150003,0.01800863223694016,0.011335633316904792,True,True,True,False,True,3,2025-07-14,7.11,0.01951269874045014,2025-07-21,6.99,0.0023057333608644814,2025-08-04,6.76,-0.03067428361667468,0.030984008993507395,-0.03497602496157104
000705,浙江震元,2025-07-04,2025-07-07,强,强,71,71,8.56,8.56,8.57712,0.0,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,58.823528719723214,0.8814247970145123,56288234.799,0.02135783319412954,0.057791325122543924,True,True,True,True,False,4,2025-07-14,8.84,0.030648982409013703,2025-07-21,9.88,0.15190180386889773,2025-08-04,9.57,0.11575913593373999,0.35360120879735835,-0.00432779301210684
000726,鲁  泰Ａ,2025-07-04,2025-07-07,强,强,71,71,6.21,6.21,6.22242,0.0,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,62.68656585431053,1.4068893200301587,43293858.8745,0.02704043661622424,0.05025791357781073,True,True,True,True,False,4,2025-07-14,6.51,0.04621674525345454,2025-07-21,6.67,0.07193021364678054,2025-08-04,6.57,0.055859295900951844,0.08478694784344354,0.004432359114299622
002010,传化智联,2025-07-04,2025-07-07,强,强,71,71,5.44,5.43,5.44086,-0.0018382352941177516,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,56.94444333719143,1.2315567793088005,148266715.05150002,0.028161028161028057,0.061118335500650156,True,True,True,True,False,3,2025-07-14,5.31,-0.024051344824163823,2025-07-21,6.19,0.13768779200347026,2025-08-04,5.89,0.08254944990314028,0.18731229989376685,-0.03324106850755215
002331,皖通科技,2025-07-04,2025-07-07,强,强,71,71,8.03,7.99,8.005980000000001,-0.004981320049813109,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,61.06194614613514,1.091982209904757,97859127.99999999,0.021173777579957864,0.0447340460134007,True,True,True,True,False,3,2025-07-14,8.18,0.021736252151516533,2025-07-21,8.13,0.015490920536898711,2025-08-04,8.09,0.010494655245204099,0.04172131331829454,-0.013237604890344534
002551,尚荣医疗,2025-07-04,2025-07-07,强,强,71,71,3.88,3.89,3.89778,0.002577319587628857,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,60.29411640570934,1.0095741129742386,96809477.43149999,0.035771489588894756,0.09697483743285273,True,True,True,True,False,4,2025-07-14,3.86,-0.009692696868473849,2025-07-21,3.86,-0.009692696868473849,2025-08-04,3.95,0.013397369784851954,0.036487436438177534,-0.050741704252164066
002732,燕塘乳业,2025-07-04,2025-07-07,强,强,71,71,16.67,16.61,16.64322,-0.003599280143971373,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,62.65060188126004,0.8952604092428949,38053175.508,0.019135538301644717,0.003874179496959007,True,True,False,True,False,4,2025-07-14,16.99,0.020836112242702987,2025-07-21,17.08,0.026243719664824416,2025-08-04,17.19,0.032853017625195324,0.11637051003351506,-0.005000234329655018
600114,东睦股份,2025-07-04,2025-07-07,强,强,71,71,20.41,20.44,20.480880000000003,0.0014698677119060477,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,66.06606578831077,0.812907053346601,328996879.1775,0.03643519106258708,0.05619954460774168,True,True,True,True,False,3,2025-07-14,20.44,-0.001996007984031989,2025-07-21,20.43,-0.0024842682540986427,2025-08-04,24.46,0.19428462058270912,0.21332677111530352,-0.025432500947225045
600219,南山铝业,2025-07-04,2025-07-07,强,强,71,71,3.58,3.57,3.57714,-0.0027932960893854997,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,62.79069563007041,1.1206306411602889,350061107.8035,0.027702023826611022,0.07335598640815522,True,True,True,True,False,3,2025-07-14,3.58,0.0007995214053686528,2025-07-21,3.71,0.03714140346757455,2025-08-04,3.61,0.009186109573569912,0.07348328552978067,-0.01876918432043484
600273,嘉化能源,2025-07-04,2025-07-07,强,强,71,71,8.24,8.23,8.24646,-0.0012135922330096527,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,67.99999904800003,0.8656107289870796,111276276.9725,0.027944111776447178,0.052945435958597686,True,True,True,True,False,3,2025-07-14,8.4,0.01861889829090302,2025-07-21,8.5,0.03074531374674705,2025-08-04,8.62,0.04529701229375971,0.051360220021681835,0.001641916652721065
600336,澳柯玛,2025-07-04,2025-07-07,强,强,71,71,6.95,7.01,7.02402,0.008633093525179714,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,62.745097178008464,1.3539240125749936,106903928.00299999,0.02605742968922997,0.027599802858550904,True,True,False,True,False,4,2025-07-14,6.99,-0.004843380286502552,2025-07-21,7.03,0.0008513643184386854,2025-08-04,6.96,-0.009114438740208675,0.03786720425055745,-0.024774986403797272
600668,尖峰集团,2025-07-04,2025-07-07,强,强,71,71,11.82,11.81,11.83362,-0.0008460236886632666,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,61.170212310434586,0.8838194052704949,94998479.156,0.02898929224340585,0.08757993528500663,True,True,False,True,False,3,2025-07-14,12.25,0.03518618985568245,2025-07-21,13.11,0.10786048563330586,2025-08-04,12.11,0.023355490543045976,0.12222633479864986,-0.018897007002083965
600873,梅花生物,2025-07-04,2025-07-07,强,强,71,71,10.51,10.57,10.591140000000001,0.0057088487155090295,False,持仓上限,8,8,0.7098445595854922,0.7582037996545768,0.7029360967184801,True,True,True,63.51351291271003,0.866819683488148,200936506.98799998,0.023468692180348638,0.03887973640856668,True,True,True,True,False,3,2025-07-14,10.36,-0.021823901865144046,2025-07-21,10.35,-0.02276808728805413,2025-08-04,10.65,0.005557475399248668,0.05748767365930374,-0.03598668320879528
600051,宁波联合,2025-07-07,2025-07-08,强,强,90,90,7.52,7.49,7.504980000000001,-0.003989361702127603,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,67.46031671075838,2.3362772479635874,63616241.765,0.05469845722300137,0.08649585821614325,True,True,True,True,True,3,2025-07-15,7.57,0.008663580715738028,2025-07-22,7.67,0.021988066590450606,2025-08-05,7.66,0.020655618002979326,0.03797744964010552,-0.020650288208629575
600995,南网储能,2025-07-07,2025-07-08,强,强,90,90,10.1,10.08,10.10016,-0.001980198019801982,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,64.95726417999853,2.2739481823891183,75352124.8335,0.03621627167333541,0.04489964825160353,True,True,True,True,True,4,2025-07-15,9.73,-0.03664892437347533,2025-07-22,10.71,0.060379241516966164,2025-08-05,9.99,-0.010906757912745979,0.06829990812026732,-0.04357950765136398
601991,大唐发电,2025-07-07,2025-07-08,强,强,90,90,3.37,3.39,3.39678,0.005934718100890191,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,62.49999863281255,2.352621020484908,329459169.755,0.06443461781427673,0.09754111708190849,True,True,True,True,True,4,2025-07-15,3.26,-0.040267547500868583,2025-07-22,3.76,0.10693068141004125,2025-08-05,3.31,-0.0255477246097775,0.177585831287278,-0.07265115786126863
600202,哈空调,2025-07-07,2025-07-08,强,强,86,86,5.8,5.81,5.821619999999999,0.0017241379310344307,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,62.60162530372133,1.930938858168037,74538731.234,0.05282265383917206,0.09375491089669041,True,True,True,True,False,3,2025-07-15,5.56,-0.04493938113446083,2025-07-22,5.79,-0.005431477836066123,2025-08-05,6.0,0.03064095561029423,0.07873753353877455,-0.0569635256165808
002452,长高电气,2025-07-07,2025-07-08,强,强,82,82,7.03,7.03,7.04406,0.0,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,55.40540435719507,1.9411395802235236,77947301.339,0.021579597471481415,0.021258050457604982,True,True,True,False,True,5,2025-07-15,7.07,0.0036825353560305807,2025-07-22,7.85,0.11441413048724747,2025-08-05,7.34,0.04201270290145165,0.14848539052762177,-0.007674551324094336
002917,金奥博,2025-07-07,2025-07-08,强,强,78,78,13.5,13.48,13.506960000000001,-0.001481481481481417,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,61.37566092102684,1.6221627115164585,85800485.14500001,0.026537905862672018,0.021373179496879224,True,True,True,True,True,2,2025-07-15,13.86,0.02613763570781269,2025-07-22,16.82,0.24528391288639328,2025-08-05,14.73,0.09054887258124689,0.3696642323661281,0.0009654281940567611
600986,浙文互联,2025-07-07,2025-07-08,强,强,78,78,8.31,8.32,8.336640000000001,0.001203369434416235,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,59.99999945806454,1.9398002407523884,371014639.868,0.029038449631601848,0.03035688454464691,True,True,False,True,False,2,2025-07-15,8.39,0.0064006602180255445,2025-07-22,8.4,0.007600184246890684,2025-08-05,8.8,0.05558114540150472,0.07717257792108079,-0.00919315215722416
601101,昊华能源,2025-07-07,2025-07-08,强,强,78,78,6.98,7.01,7.02402,0.004297994269340855,False,持仓上限,8,8,0.7362068965517241,0.7655172413793103,0.7810344827586206,True,True,True,66.66666531400973,1.6902458537307516,75412272.8375,0.03776390127862039,0.051125668247873124,True,True,True,True,True,2,2025-07-15,6.77,-0.03616447561367997,2025-07-22,7.72,0.0990857087536765,2025-08-05,7.35,0.04640932115796925,0.1489147240469133,-0.04185922021862121
