代码,名称,买入日,卖出日,买入月份,卖出日市场环境,持仓天数,卖出时连续弱市持仓天数,累计弱市持仓天数,最大连续弱市持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金,信号日,信号日市场环境,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日收盘,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,买入日市场环境,买入日市场MA20宽度,买入日市场MA60宽度,买入日开盘跳空,买入日开盘距MA20
600459,贵研铂业,2024-11-04,2024-11-20,2024-11,弱,12,3,3,3,800,14.419,13.992,11540.02,11182.97,-357.05,-0.029601672263534162,86,86,破位防守,103846.74,2024-11-01,弱,0.5675213675213675,0.947008547008547,0.9316239316239316,False,True,True,14.24,58.99999972466669,2.4718552760781827,203222492.93600002,0.029869096694872255,0.11661460851836858,True,True,True,True,False,3,强,0.742320819112628,0.9590443686006825,0.010533707865168607,0.04079270938810953
001231,农心科技,2024-11-27,2024-12-09,2024-11,弱,8,8,8,8,200,17.325,21.766,3469.92,4346.1,876.18,0.25638716782744525,90,90,亢奋止盈,104722.93,2024-11-26,弱,0.3412969283276451,0.9027303754266212,0.9590443686006825,False,False,True,17.52,59.68468449648971,1.6625023668580379,34884072.280499995,0.04643870389726734,0.14786140927505187,True,True,True,True,True,4,弱,0.41025641025641024,0.9264957264957265,-0.013127853881278573,0.02984096730001795
001378,德冠新材,2024-12-09,2024-12-23,2024-12,弱,10,10,10,10,200,18.186,17.505,3642.26,3494.23,-148.03,-0.03746666446720888,90,90,破位防守,104574.9,2024-12-06,弱,0.7401709401709402,0.9333333333333333,0.9726495726495726,True,False,True,18.29,66.98113185430758,2.4815908634417982,42581033.387,0.0374656116168921,0.08876608494637517,True,True,True,True,True,3,弱,0.7521367521367521,0.9247863247863248,-0.007654455986878084,0.02827035295450675
002895,川恒股份,2024-12-23,2025-01-09,2024-12,弱,12,12,12,12,100,21.753,19.022,2180.34,1896.24,-284.11,-0.12556830144409487,90,90,绝对止损,104290.79,2024-12-20,弱,0.37542662116040953,0.7559726962457338,0.9795221843003413,False,False,True,21.65,63.98891941943353,1.7357568702953308,203840945.60050002,0.06621358745167538,0.12279913218604421,True,True,True,True,True,4,弱,0.18664383561643835,0.5017123287671232,0.002771362586605264,0.06546917942677677
603322,超讯科技,2025-01-09,2025-01-20,2025-01,弱,7,7,7,7,100,41.683,35.978,4173.32,3590.99,-582.33,-0.13687288883770923,80,80,绝对止损,103708.47,2025-01-08,弱,0.14310051107325383,0.17546848381601363,0.5315161839863713,False,False,False,41.85,62.355343711846515,1.8877928141830234,310980373.93700004,0.09678433839138312,0.157905901123782,True,True,True,True,True,3,弱,0.13458262350936967,0.17546848381601363,-0.005973715651135025,0.08265667291276291
600531,豫光金铅,2025-02-06,2025-02-20,2025-02,强,10,0,3,3,600,6.493,6.397,3900.78,3831.39,-69.39,-0.014751361474581628,82,82,沉没止损,26855.89,2025-02-05,弱,0.5996592844974447,0.22487223168654175,0.41056218057921634,False,False,False,6.49,67.01030831119141,1.694749418294888,113249435.16299999,0.04315679498513214,0.0037893434382492153,True,True,True,False,True,3,弱,0.7546848381601363,0.3083475298126065,-0.0015408320493065508,0.038378335069305436
600362,江西铜业,2025-02-12,2025-02-24,2025-02,强,8,0,0,0,500,20.872,19.79,10440.83,9885.22,-555.61,-0.05180804976700472,82,82,破位防守,25523.73,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,20.81,64.78873207498512,1.9422484034420162,374221349.186,0.04185441073395424,0.03401157735211546,True,True,True,False,True,3,强,0.8617747440273038,0.47440273037542663,0.0009610764055743015,0.041057550541020005
601899,紫金矿业,2025-02-12,2025-02-24,2025-02,强,8,0,0,0,700,16.443,15.379,11514.97,10755.04,-759.93,-0.06468720085727395,82,82,破位防守,36278.77,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,16.65,63.37579589577671,1.5144004723876994,3033859171.7834997,0.06189610638094334,0.08872154230102747,True,True,True,False,True,3,强,0.8617747440273038,0.47440273037542663,-0.014414414414414267,0.04352802772566844
002664,信质集团,2025-02-12,2025-02-24,2025-02,强,8,0,0,0,600,17.184,20.898,10315.58,12527.6,2212.02,0.21611703706290056,80,80,亢奋止盈,48806.38,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,17.56,67.37288122270898,1.7344056702393604,312649393.4895,0.1626059322033897,0.23124386481559367,True,True,True,True,True,3,强,0.8617747440273038,0.47440273037542663,-0.023348519362186848,0.11832023735776453
002911,佛燃能源,2025-02-20,2025-02-27,2025-02,强,5,0,0,0,1000,11.212,10.469,11217.38,10458.79,-758.59,-0.06629814544280511,90,90,破位防守,59265.16,2025-02-19,中,0.6490630323679727,0.4293015332197615,0.40034071550255534,True,True,True,11.18,62.98076880686018,1.594197519701591,41932340.724,0.05496579381929689,0.027841196389991385,True,True,True,True,True,3,强,0.6882453151618398,0.4838160136286201,0.0008944543828264262,0.0558097844034533
002988,豪美新材,2025-02-12,2025-02-28,2025-02,弱,12,0,0,0,500,21.633,22.146,10821.59,11062.27,240.68,0.02368768715463938,78,78,沉没止损,70327.44,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,21.59,64.78873207498508,1.8293311832252332,97098093.8395,0.040632380585144734,0.033113216575748616,True,True,True,False,False,3,强,0.8617747440273038,0.47440273037542663,0.0,0.0378809729833669
002421,达实智能,2025-02-12,2025-03-03,2025-02,弱,13,1,1,1,3000,3.778,3.772,11337.62,11306.66,-30.96,-0.0013500849759367484,76,76,沉没止损,81634.1,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,3.8,66.41221303070915,1.6369617025190748,338246662.71599996,0.12110930815754539,0.0716803760282021,True,True,True,True,False,4,强,0.8617747440273038,0.47440273037542663,-0.007894736842105177,0.09880501311570966
002520,日发精机,2025-02-12,2025-03-03,2025-02,弱,13,1,1,1,1600,6.994,7.146,11195.34,11422.37,227.04,0.021693003677458845,76,76,回撤止盈,93056.47,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,6.96,63.444108492985634,1.7464016025484381,423102127.91800004,0.14304483494826736,0.13666675739677192,True,True,True,True,False,4,强,0.8617747440273038,0.47440273037542663,0.00287356321839094,0.13027285240061537
002575,群兴玩具,2025-02-12,2025-03-04,2025-02,弱,14,2,2,2,1400,7.966,13.713,11157.26,19182.93,8025.67,0.7214024780627423,76,76,亢奋止盈,112239.4,2025-02-11,中,0.8549488054607508,0.4351535836177474,0.40273037542662116,True,True,False,7.85,60.983606277452296,1.7646603358731432,183450330.7785,0.11648414165836996,0.10625704622322418,True,True,False,True,False,4,强,0.8617747440273038,0.47440273037542663,0.01273885350318471,0.12431056427662268
002105,信隆健康,2025-03-05,2025-03-10,2025-03,强,3,0,1,1,700,5.661,7.984,3967.91,5581.01,1613.1,0.4102767915496439,90,90,亢奋止盈,78611.18,2025-03-04,弱,0.5281090289608177,0.5059625212947189,0.42248722316865417,False,True,False,5.8,58.910890680815584,2.052806349337791,44056941.479,0.08340338096572353,0.09176470588235297,True,True,True,True,True,3,弱,0.48211243611584326,0.5161839863713799,-0.025862068965517127,0.04243542435424352
603725,天安新材,2025-03-06,2025-03-20,2025-03,强,10,0,2,2,1800,6.733,6.647,12125.19,11953.04,-172.15,-0.012884944396920438,78,78,沉没止损,28129.65,2025-03-05,弱,0.48211243611584326,0.5161839863713799,0.393526405451448,False,True,True,6.7,62.77372198625395,2.2189697727313966,30136506.366000004,0.04491578290704923,0.027476038338658304,True,True,True,False,False,4,强,0.6098807495741057,0.5775127768313458,0.0029850746268655914,0.04746317512274967
002972,科安达,2025-03-10,2025-03-24,2025-03,弱,10,1,3,2,1100,10.962,11.058,12063.07,12152.54,89.47,0.008753972858670375,90,90,沉没止损,27339.37,2025-03-07,中,0.5400340715502555,0.5536626916524702,0.3798977853492334,True,True,True,10.91,61.25654405361697,1.9296000571261809,35683859.044999994,0.03520258089002759,0.06231742940603713,True,True,True,True,True,5,强,0.5853242320819113,0.590443686006826,0.00274977085242889,0.03691768162646314
002867,周大生,2025-03-06,2025-03-25,2025-03,弱,13,2,4,2,1000,11.814,11.856,11818.58,11845.31,26.73,0.003611098413859429,90,90,沉没止损,39184.68,2025-03-05,弱,0.48211243611584326,0.5161839863713799,0.393526405451448,False,True,True,11.93,61.324041512705,1.7729928891297486,107678970.89750001,0.05837473385379699,0.016515898149594532,True,True,True,True,True,3,强,0.6098807495741057,0.5775127768313458,-0.011735121542330362,0.04211782383877671
603657,春光科技,2025-03-06,2025-03-25,2025-03,弱,13,2,4,2,700,16.132,15.928,11297.54,11139.08,-158.46,-0.012652954959645902,78,78,沉没止损,50323.76,2025-03-05,弱,0.48211243611584326,0.5161839863713799,0.393526405451448,False,True,True,16.1,57.26950340394096,1.704803004789191,77526807.1635,0.052321971306251935,0.0643337997598088,True,True,True,True,False,1,强,0.6098807495741057,0.5775127768313458,0.0,0.040757619832573644
603201,常润股份,2025-03-10,2025-03-27,2025-03,弱,13,4,6,4,800,15.792,14.95,12638.22,11949.05,-689.16,-0.05328682736050745,86,86,破位防守,62272.82,2025-03-07,中,0.5400340715502555,0.5536626916524702,0.3798977853492334,True,True,True,15.66,60.944205825489504,1.6381746485226663,60193501.663,0.054758537078197556,0.10049191848208006,True,True,True,True,False,3,强,0.5853242320819113,0.590443686006826,0.0063856960408683605,0.05400434709914714
002526,山东矿机,2025-03-10,2025-03-28,2025-03,弱,14,5,7,5,2800,4.559,4.152,12770.48,11613.89,-1156.59,-0.08936412888508699,86,86,破位防守,73886.71,2025-03-07,中,0.5400340715502555,0.5536626916524702,0.3798977853492334,True,True,True,4.55,55.504586799511834,1.563005888178434,1070013448.6435001,0.05703333720525028,0.10125050423557891,True,True,True,True,False,3,强,0.5853242320819113,0.590443686006826,0.0,0.053972666203381925
600259,中稀有色,2025-03-10,2025-03-28,2025-03,弱,14,5,7,5,400,30.982,33.872,12397.74,13537.07,1139.34,0.09328948829378737,86,86,转弱持仓退出,87423.78,2025-03-07,中,0.5400340715502555,0.5536626916524702,0.3798977853492334,True,True,True,31.13,62.98200502805296,1.8076213820088196,254307514.013,0.03475211487643137,0.052803643496494024,True,True,True,True,False,3,强,0.5853242320819113,0.590443686006826,-0.006745904272405956,0.02533492505637369
000803,山高环能,2025-03-10,2025-03-28,2025-03,弱,14,5,7,5,2300,5.461,5.719,12565.07,13141.07,576.0,0.04717903642256776,82,82,转弱持仓退出,100564.85,2025-03-07,中,0.5400340715502555,0.5536626916524702,0.3798977853492334,True,True,True,5.37,57.72357657875606,1.6313543611629127,51231090.1195,0.04505205799357781,0.03041350858677916,True,True,True,False,True,4,强,0.5853242320819113,0.590443686006826,0.014897579143389184,0.06103377786430464
000600,建投能源,2025-03-20,2025-03-28,2025-03,弱,6,5,5,5,2400,5.391,5.399,12942.82,12946.55,3.73,0.0015619318982852313,90,90,转弱持仓退出,113511.4,2025-03-19,强,0.7802385008517888,0.7989778534923339,0.3798977853492334,True,True,True,5.41,64.70588102076127,1.946582570098592,142346187.345,0.048348028291832046,0.0502475167437797,True,True,True,True,True,4,强,0.7342419080068143,0.7955706984667802,-0.005545286506469571,0.03941267387944358
600259,中稀有色,2025-04-09,2025-04-21,2025-04,弱,8,8,8,8,100,36.513,32.894,3656.29,3282.76,-373.52,-0.09911023178670085,90,90,绝对止损,113137.88,2025-04-08,弱,0.09044368600682594,0.1552901023890785,0.4658703071672355,False,False,False,36.97,56.394129923863176,2.0021751364924505,458675309.237,0.07715168113746262,0.17741353319603403,True,True,True,True,True,4,弱,0.11564625850340136,0.1870748299319728,-0.014335948065999471,0.05601761961341167
603285,键邦股份,2025-05-09,2025-05-23,2025-05,中,10,0,0,0,400,22.856,22.345,9147.25,8928.62,-218.63,-0.022331487835376907,82,82,沉没止损,40010.79,2025-05-08,弱,0.8469387755102041,0.5221088435374149,0.576530612244898,True,False,False,22.78,64.13043458742914,1.917674600564247,102850736.3,0.0682047314248202,0.011275859007369382,True,True,False,False,True,3,中,0.801358234295416,0.48896434634974534,0.0013169446883229963,0.06241266884024199
000651,格力电器,2025-05-12,2025-05-26,2025-05,中,10,0,0,0,200,43.236,43.433,8652.26,8677.25,24.99,0.004548492817378022,75,75,沉没止损,48688.04,2025-05-09,中,0.801358234295416,0.48896434634974534,0.5721561969439728,True,True,False,42.98,65.42239667663782,0.8763847474575821,1505255912.2450001,0.03375705025675546,0.07063234066933188,True,True,True,True,True,3,强,0.8149405772495756,0.5517826825127334,0.003955328059562557,0.03554200964745968
600011,华能国际,2025-05-12,2025-05-26,2025-05,中,10,0,0,0,1800,6.794,6.717,12233.41,12078.73,-154.68,-0.011337207590718282,75,75,沉没止损,60766.77,2025-05-09,中,0.801358234295416,0.48896434634974534,0.5721561969439728,True,True,False,6.8,66.66666566308248,1.4067047360822524,400449676.60749996,0.04110847431677267,0.0829462508294625,True,True,True,True,True,3,强,0.8149405772495756,0.5517826825127334,-0.002941176470588225,0.03550973654066447
601166,兴业银行,2025-05-12,2025-05-27,2025-05,弱,11,0,0,0,600,19.99,20.539,11998.94,12312.14,313.2,0.027460867738207707,90,90,沉没止损,73078.91,2025-05-09,中,0.801358234295416,0.48896434634974534,0.5721561969439728,True,True,False,19.95,65.26315757414591,1.5735744317094387,992811194.7959999,0.04994473975053926,0.045862421472944614,True,True,True,True,True,3,强,0.8149405772495756,0.5517826825127334,0.0,0.045241400990228664
600060,海信视像,2025-05-12,2025-05-27,2025-05,弱,11,0,0,0,500,23.256,22.016,11633.21,10997.44,-635.77,-0.053341829911912615,75,75,破位防守,84076.35,2025-05-09,中,0.801358234295416,0.48896434634974534,0.5721561969439728,True,True,False,23.21,67.29377699824707,1.2782012784172962,356963620.74050003,0.06258297852859052,0.07317073170731714,True,True,False,True,True,3,强,0.8149405772495756,0.5517826825127334,0.0,0.05696980736827739
600616,金枫酒业,2025-05-12,2025-05-28,2025-05,弱,12,1,1,1,2200,5.551,6.936,12217.38,15246.79,3029.41,0.24950460090649043,80,80,亢奋止盈,99323.14,2025-05-09,中,0.801358234295416,0.48896434634974534,0.5721561969439728,True,True,False,5.54,59.23076859289942,2.111202202753333,86184692.441,0.0424310847680871,0.059611093401338744,True,True,True,True,True,4,强,0.8149405772495756,0.5517826825127334,0.0,0.03706476974915751
600132,重庆啤酒,2025-06-05,2025-06-16,2025-06,弱,7,2,4,2,200,56.383,52.555,11281.51,10500.68,-780.83,-0.06789087543767997,90,90,破位防守,36137.8,2025-06-04,弱,0.5938566552901023,0.6279863481228669,0.5392491467576792,False,True,True,56.55,67.57090000665936,1.6946821672987284,226100748.98599997,0.04865927381967872,0.04297627866801501,True,True,True,True,True,4,强,0.6030664395229983,0.6388415672913118,-0.0049513704686117155,0.04235553456148633
600643,爱建集团,2025-06-05,2025-06-19,2025-06,弱,10,5,7,5,2500,5.16,5.259,12905.75,13137.08,231.33,0.019215937057922884,90,90,沉没止损,49274.87,2025-06-04,弱,0.5938566552901023,0.6279863481228669,0.5392491467576792,False,True,True,5.15,63.99999910400004,1.979059780566961,74792939.74399999,0.07336390162567752,0.06850167709810173,True,True,True,True,True,4,强,0.6030664395229983,0.6388415672913118,0.0,0.06824310309064519
601212,白银有色,2025-06-05,2025-06-20,2025-06,弱,11,6,8,6,4400,2.966,2.984,13055.05,13118.12,63.08,0.00610265954577332,90,90,沉没止损,62393.0,2025-06-04,弱,0.5938566552901023,0.6279863481228669,0.5392491467576792,False,True,True,2.96,63.63636201652893,2.0077419507477567,137652612.0655,0.049087364876838624,0.046306115235065226,True,True,True,True,True,3,强,0.6030664395229983,0.6388415672913118,0.0,0.047602194301893386
603045,福达合金,2025-06-05,2025-06-23,2025-06,弱,12,7,9,7,700,16.713,15.399,11704.35,10769.01,-935.34,-0.0786329020615842,90,90,破位防守,73162.01,2025-06-04,弱,0.5938566552901023,0.6279863481228669,0.5392491467576792,False,True,True,16.69,67.7419352485392,1.5911024451308875,90249184.33250001,0.06699910497378858,0.08020063642737729,True,True,True,True,True,3,强,0.6030664395229983,0.6388415672913118,-0.0005991611743559888,0.060394151303242216
002237,恒邦股份,2025-06-05,2025-06-25,2025-06,弱,14,9,11,9,1100,11.182,11.467,12305.55,12602.42,296.86,0.025459833022127704,86,86,沉没止损,85764.42,2025-06-04,弱,0.5938566552901023,0.6279863481228669,0.5392491467576792,False,True,True,11.1,62.57309890291031,1.5332994782174163,164744104.727,0.031790295593976614,0.03003495313804927,True,True,True,True,False,4,强,0.6030664395229983,0.6388415672913118,0.00540540540540535,0.03784990235283181
605089,味知香,2025-06-26,2025-07-09,2025-06,强,9,0,0,0,500,24.609,24.082,12309.56,12029.85,-279.71,-0.02143026650282486,86,86,破位防守,34221.43,2025-06-25,弱,0.6377551020408163,0.7329931972789115,0.4523809523809524,True,False,True,24.59,65.58603468373948,2.4318252624937435,32083782.632,0.028547526926696598,0.0435926635874293,True,True,True,True,False,3,强,0.5731292517006803,0.7023809523809523,-0.001220008133387629,0.02534129336617541
000617,中油资本,2025-06-26,2025-07-10,2025-06,强,10,0,0,0,1800,7.285,8.882,13117.17,15974.97,2857.79,0.2193220162151627,90,90,亢奋止盈,36423.91,2025-06-25,弱,0.6377551020408163,0.7329931972789115,0.4523809523809524,True,False,True,7.32,65.1612897340271,1.662538163055674,1280800841.5215,0.06017814468824678,0.07242271817160728,True,True,True,True,True,4,强,0.5731292517006803,0.7023809523809523,-0.006830601092896238,0.04732406540373102
001202,炬申股份,2025-06-26,2025-07-10,2025-06,强,10,0,0,0,900,13.367,13.124,12035.01,11800.42,-234.59,-0.018178036730138004,82,82,沉没止损,48224.34,2025-06-25,弱,0.6377551020408163,0.7329931972789115,0.4523809523809524,True,False,True,13.35,65.87677681408778,1.6231235378251234,42890960.938,0.03802192675530658,0.06544293695131675,True,True,True,False,True,4,强,0.5731292517006803,0.7023809523809523,-0.0007490636704119424,0.03382803115433797
002585,双星新材,2025-06-26,2025-07-10,2025-06,强,10,0,0,0,2400,5.371,5.509,12894.73,13209.89,315.17,0.02573956564482952,82,82,沉没止损,61434.23,2025-06-25,弱,0.6377551020408163,0.7329931972789115,0.4523809523809524,True,False,True,5.37,67.77777672345678,1.8385874855820539,77861331.28,0.060007895775759934,0.08164361487847449,True,True,True,False,True,3,强,0.5731292517006803,0.7023809523809523,-0.0018621973929235924,0.05366620798112831
002632,道明光学,2025-06-26,2025-07-10,2025-06,强,10,0,0,0,1500,8.808,8.882,13216.37,13311.64,95.27,0.008472247768399633,82,82,沉没止损,74745.87,2025-06-25,弱,0.6377551020408163,0.7329931972789115,0.4523809523809524,True,False,True,8.82,67.52577270857688,1.5546834409525687,150481876.3285,0.05660377358490565,0.0828729281767957,True,True,True,False,True,3,强,0.5731292517006803,0.7023809523809523,-0.003401360544217802,0.047613372266253506
000663,永安林业,2025-05-12,2025-07-11,2025-05,强,43,0,18,10,2100,5.822,7.036,12230.4,14763.0,2532.6,0.2085811165964114,75,75,亢奋止盈,35736.58,2025-05-09,中,0.801358234295416,0.48896434634974534,0.5721561969439728,True,True,False,5.8,66.66666566308245,1.2942348524678582,30916390.227500003,0.03285548927076842,0.02422226800482674,True,True,True,True,True,3,强,0.8149405772495756,0.5517826825127334,0.0017241379310344307,0.03279708470358189
002811,郑中设计,2025-07-10,2025-07-21,2025-07,强,7,0,0,0,1300,10.511,10.07,13669.27,13079.22,-590.05,-0.04197134805698422,86,86,破位防守,35611.46,2025-07-09,强,0.7809847198641766,0.8200339558573854,0.865874363327674,True,True,True,10.48,65.85365797441997,2.0840893204891393,105239084.3435,0.025741411373201517,0.03875507978987036,True,True,False,True,False,4,强,0.8132427843803056,0.8285229202037352,0.000954198473282375,0.02702173487370274
600906,财达证券,2025-07-09,2025-07-23,2025-07,强,10,0,0,0,2000,6.884,7.046,13772.48,14079.71,307.23,0.023554056370519376,90,90,沉没止损,36369.59,2025-07-08,强,0.8098471986417657,0.8251273344651953,0.831918505942275,True,True,True,6.88,66.4285707642857,2.250011495698282,195717391.36499998,0.04846083511124655,0.07901821888804661,True,True,True,True,True,3,强,0.7809847198641766,0.8200339558573854,-0.0014534883720930258,0.044390392216479224
600036,招商银行,2025-07-11,2025-07-23,2025-07,强,8,0,0,0,300,43.998,42.575,13204.35,12761.02,-443.33,-0.0323456934911776,90,90,破位防守,49130.61,2025-07-10,强,0.8132427843803056,0.8285229202037352,0.8896434634974533,True,True,True,43.87,64.74820130842089,2.03879485079026,2543396015.3445,0.035048189786360595,0.08590004868026946,True,True,True,True,True,4,强,0.8234295415959253,0.8421052631578947,0.0009117848187827349,0.033298035062948594
002870,香山股份,2025-07-10,2025-07-24,2025-07,强,10,0,0,0,400,32.254,33.034,12906.75,13201.91,295.16,0.024164780101183215,78,78,沉没止损,35071.13,2025-07-09,强,0.7809847198641766,0.8200339558573854,0.865874363327674,True,True,True,32.33,65.66265041781585,2.000315800463697,59460168.697500005,0.03783124408134442,0.015288471100550094,True,True,True,True,True,2,强,0.8132427843803056,0.8285229202037352,-0.004330343334364439,0.03230978914455229
002969,嘉美包装,2025-07-10,2025-07-24,2025-07,强,10,0,0,0,3800,3.647,3.573,13864.66,13565.0,-299.66,-0.02040972999056833,78,78,沉没止损,48636.13,2025-07-09,强,0.7809847198641766,0.8200339558573854,0.865874363327674,True,True,True,3.64,66.66666551440332,1.7274322403784528,119461051.5905,0.03556187766714092,0.07184923439340407,True,True,False,True,False,2,强,0.8132427843803056,0.8285229202037352,0.0,0.035414592518845156
002655,共达电声,2025-07-10,2025-07-25,2025-07,强,11,0,0,0,1000,13.327,13.084,13331.6,13072.24,-259.36,-0.018220701454234524,90,90,沉没止损,35152.38,2025-07-09,强,0.7809847198641766,0.8200339558573854,0.865874363327674,True,True,True,13.39,66.39999962815997,2.061163667743613,182586047.58499998,0.04834605597964381,0.053597891230509065,True,True,True,True,True,3,强,0.8132427843803056,0.8285229202037352,-0.006721433905899965,0.03800827284788899
000506,招金黄金,2025-04-21,2025-08-01,2025-04,弱,69,0,28,11,600,6.563,9.97,3942.86,5974.02,2031.16,0.5191022535082508,80,80,回撤止盈,28016.25,2025-04-18,弱,0.23979591836734693,0.282312925170068,0.5680272108843537,False,False,False,6.42,66.32302373590298,1.551898234682076,149589899.4605,0.14458905330718497,0.24061966568971616,True,True,True,True,True,4,弱,0.34071550255536626,0.3287904599659284,0.02024922118380057,0.15367679436371628
002237,恒邦股份,2025-07-23,2025-08-04,2025-07,强,8,1,1,1,1100,12.395,11.786,13639.21,12953.54,-685.68,-0.049082110637254,90,90,破位防守,40969.78,2025-07-22,强,0.8169491525423729,0.8796610169491526,0.8694915254237288,True,True,True,12.18,59.99999951999998,1.555820714959536,240456644.56,0.034702459329737145,0.07571832312764948,True,True,True,True,True,3,强,0.7677966101694915,0.8576271186440678,0.015599343185550119,0.04879392937386062
000028,国药一致,2025-07-23,2025-08-06,2025-07,强,10,0,1,1,600,22.695,22.774,13622.18,13652.78,30.6,0.003483540644979441,90,90,沉没止损,27231.91,2025-07-22,强,0.8169491525423729,0.8796610169491526,0.8694915254237288,True,True,True,22.6,64.84374929077158,1.5476699915854215,67340945.0575,0.01755965781179647,0.026440688229995457,True,True,True,True,True,4,强,0.7677966101694915,0.8576271186440678,0.0022123893805308104,0.018412355837323702
603908,牧高笛,2025-07-24,2025-08-07,2025-07,强,10,0,1,1,500,26.042,26.497,13025.99,13236.83,210.84,0.017468717816387286,90,90,沉没止损,26696.26,2025-07-23,强,0.7677966101694915,0.8576271186440678,0.8779661016949153,True,True,True,25.89,60.06389749492178,1.740812689316978,33884092.489999995,0.025468372479898527,0.058116723884256816,True,True,True,True,True,3,强,0.811864406779661,0.8983050847457628,0.0038624951718808642,0.02587380844303233
000925,众合科技,2025-07-24,2025-08-07,2025-07,强,10,0,1,1,1700,7.956,8.004,13530.0,13594.93,64.93,0.006043328959209891,86,86,沉没止损,40291.19,2025-07-23,强,0.7677966101694915,0.8576271186440678,0.8779661016949153,True,True,True,7.9,60.86956447637051,1.6768965414516204,108148897.64400001,0.026507276507276467,0.045826622244776516,True,True,True,True,False,3,强,0.811864406779661,0.8983050847457628,0.005063291139240533,0.028697285742048217
002739,儒意电影,2025-07-25,2025-08-08,2025-07,强,10,0,1,1,1100,11.914,11.467,13110.16,12602.42,-507.74,-0.037499433429188815,90,90,破位防守,28297.53,2025-07-24,强,0.811864406779661,0.8983050847457628,0.8830508474576271,True,True,True,11.85,65.8823523986159,1.633307890409649,331821299.74450004,0.03061401982953571,0.052133122216138306,True,True,True,True,True,3,强,0.8101694915254237,0.8915254237288136,0.0033755274261604296,0.03144654088050314
002390,信邦制药,2025-08-04,2025-08-18,2025-08,强,10,0,0,0,3800,3.657,3.573,13902.74,13565.0,-337.74,-0.023093538949498137,90,90,沉没止损,29088.04,2025-08-01,弱,0.47715736040609136,0.7715736040609137,0.8544839255499154,False,True,True,3.69,64.44444243950625,1.6498161701925746,73297087.26949999,0.026711185308848195,0.058367990821740934,True,True,True,True,True,3,强,0.5702199661590525,0.8003384094754653,-0.01084010840108407,0.011921264208483384
002566,益盛药业,2025-08-04,2025-08-18,2025-08,强,10,0,0,0,1600,8.427,8.224,13487.91,13146.05,-341.86,-0.024125352149446496,90,90,沉没止损,42234.1,2025-08-01,弱,0.47715736040609136,0.7715736040609137,0.8544839255499154,False,True,True,8.45,66.2790686884803,1.5318092950396327,48150201.2265,0.035285469247733126,0.08277806253203468,True,True,True,True,True,3,强,0.5702199661590525,0.8003384094754653,-0.004733727810650734,0.026110297706198216
001319,铭科精技,2025-08-06,2025-08-20,2025-08,强,10,0,0,0,500,27.535,28.124,13772.48,14049.79,277.31,0.02137936644905228,90,90,沉没止损,56283.89,2025-08-05,强,0.6666666666666666,0.8324873096446701,0.8189509306260575,True,True,True,27.54,58.139534647106544,1.6983906296219533,82457606.27149999,0.03820707594292494,0.05700158000115141,True,True,True,True,True,3,强,0.6869712351945855,0.8443316412859561,-0.002178649237472685,0.032345317254592665
002559,亚威股份,2025-08-07,2025-08-22,2025-08,强,11,0,0,0,1300,10.03,10.16,13044.03,13195.93,151.9,0.012923204539970925,90,90,沉没止损,69479.82,2025-08-06,强,0.6869712351945855,0.8443316412859561,0.8071065989847716,True,True,True,10.05,63.99999928320006,1.5314996379072208,166778112.477,0.03565539983511945,0.06381101917682552,True,True,True,True,True,4,强,0.649746192893401,0.8477157360406091,-0.003980099502487677,0.02893560158297781
000020,深华发Ａ,2025-08-08,2025-08-22,2025-08,强,10,0,0,0,900,14.188,14.421,12774.49,12967.5,193.01,0.016406452631460115,90,90,沉没止损,82447.32,2025-08-07,强,0.649746192893401,0.8477157360406091,0.8087986463620981,True,True,True,14.08,65.2968032355455,1.8852966755146052,48035119.454,0.04773598243851618,0.06783967236737332,True,True,True,True,True,4,强,0.637901861252115,0.8409475465313029,0.005681818181818121,0.05243598795941873
002189,中光学,2025-08-07,2025-08-25,2025-08,强,12,0,0,0,400,28.868,27.305,11552.05,10911.65,-640.4,-0.05412084543166354,90,90,破位防守,93358.97,2025-08-06,强,0.6869712351945855,0.8443316412859561,0.8071065989847716,True,True,True,28.89,65.02100830774222,1.7595076200596493,549122171.707,0.0903121108049969,0.2155424500185832,True,True,True,True,True,4,强,0.649746192893401,0.8477157360406091,-0.002769124264451417,0.08320487273000698
