代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
600336,澳柯玛,2025-10-23,2025-11-06,10,2400,7.315,7.325,17560.04,17566.98,6.94,0.0014655620266316768,80,80,沉没止损,143851.09
600408,安泰集团,2025-11-07,2025-11-14,5,4400,4.078,6.108,17948.82,26853.99,8905.17,0.49768276714384485,80,80,亢奋止盈,32667.64
600098,广州发展,2025-11-07,2025-11-21,10,2600,6.914,6.487,17980.88,16852.77,-1128.11,-0.06173160924527757,90,90,破位防守,49520.41
605566,福莱蒽特,2025-11-07,2025-11-21,10,500,31.062,29.71,15536.0,14842.8,-693.2,-0.043511042431266495,80,80,沉没止损,64363.21
000629,钒钛股份,2025-11-07,2025-11-21,10,5500,3.226,3.154,17750.42,17331.57,-418.85,-0.022551170950025463,78,78,沉没止损,81694.78
600982,宁波能源,2025-11-07,2025-11-24,11,3700,4.8,4.401,17763.45,16271.22,-1492.22,-0.08300726313552428,90,90,绝对止损,97966.0
601677,明泰铝业,2025-11-07,2025-11-24,11,1100,15.08,13.713,16593.11,15071.23,-1521.88,-0.09068772753496342,90,90,绝对止损,113037.23
002858,力盛体育,2025-11-07,2025-11-24,11,1100,15.13,13.892,16648.22,15268.74,-1379.48,-0.08182575246857278,86,86,绝对止损,128305.96
600310,广西能源,2025-11-07,2025-11-24,11,4400,4.048,3.762,17816.55,16541.55,-1275.01,-0.07055690599000014,78,78,绝对止损,144847.51
002587,奥拓电子,2025-12-03,2025-12-17,10,1000,6.743,6.417,6748.46,6408.93,-339.53,-0.048390588807526225,82,82,破位防守,144507.98
002885,京泉华,2025-12-25,2026-01-05,5,600,27.936,25.529,16766.46,15304.65,-1461.81,-0.08615910216868987,90,90,绝对止损,36022.62
603528,多伦科技,2025-12-25,2026-01-05,5,1700,10.471,9.661,17805.53,16409.88,-1395.65,-0.0773820779493644,80,80,绝对止损,52432.5
000848,承德露露,2025-12-22,2026-01-06,9,1700,8.347,8.024,14194.32,13628.84,-565.48,-0.03866696379150479,90,90,破位防守,66061.34
002131,利欧股份,2025-12-25,2026-01-07,7,3400,5.16,6.587,17550.02,22378.32,4828.3,0.27643741642927716,78,78,亢奋止盈,88439.67
002985,北摩高科,2025-12-17,2026-01-09,15,200,28.858,34.191,5776.52,6829.88,1053.36,0.1848344976713239,86,86,亢奋止盈,95269.54
002418,康盛股份,2025-12-25,2026-01-14,12,3600,4.92,4.99,17716.35,17950.02,233.67,0.01426474952335648,82,82,沉没止损,113219.56
603638,艾迪精密,2026-01-14,2026-01-26,8,900,19.559,23.034,17608.14,20714.91,3106.77,0.17765698111972766,86,86,亢奋止盈,25586.26
600051,宁波联合,2026-01-14,2026-01-28,10,2400,7.615,7.804,18281.48,18716.1,434.62,0.024839794096018518,90,90,沉没止损,44302.36
603020,爱普股份,2026-01-14,2026-01-28,10,1700,10.852,10.898,18452.82,18512.61,59.79,0.0042850586914813015,90,90,沉没止损,62814.97
600962,国投中鲁,2026-01-14,2026-01-28,10,700,24.058,23.583,16845.61,16494.66,-350.95,-0.019755574232626166,86,86,沉没止损,79309.64
002551,尚荣医疗,2026-01-14,2026-01-28,10,4800,3.908,3.912,18762.44,18763.98,1.54,0.0011157172833819902,82,82,沉没止损,98073.61
002466,天齐锂业,2025-12-25,2026-02-02,25,300,54.92,52.934,16480.89,15867.24,-613.65,-0.036156477411897626,75,75,沉没止损,113940.85
600558,大西洋,2025-12-25,2026-02-03,26,3000,5.832,6.058,17499.92,18159.49,659.57,0.03879183214327368,75,75,破位防守,132100.34
000726,鲁  泰Ａ,2026-01-14,2026-02-03,14,2600,7.074,7.305,18397.71,18979.44,581.73,0.03268816474699335,90,90,沉没止损,151079.78
