代码,名称,买入日,卖出日,买入月份,卖出日市场环境,持仓天数,卖出时连续弱市持仓天数,累计弱市持仓天数,最大连续弱市持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金,信号日,信号日市场环境,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日收盘,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,买入日市场环境,买入日市场MA20宽度,买入日市场MA60宽度,买入日开盘跳空,买入日开盘距MA20
603958,哈森股份,2025-03-06,2025-03-13,2025-03,弱,5,1,1,1,800,16.713,20.449,13375.69,16346.04,2970.35,0.22351340484498627,80,80,亢奋止盈,40403.45,2025-03-05,弱,0.48376068376068376,0.49914529914529915,0.40512820512820513,False,True,True,16.74,67.47503552858052,1.5051134203402514,141762403.152,0.15301167475978916,0.20902798675895262,True,True,True,True,True,3,强,0.6205128205128205,0.5846153846153846,-0.0035842293906809264,0.13253666485605642
000766,通化金马,2025-03-06,2025-03-20,2025-03,强,10,0,2,2,800,17.164,17.585,13736.41,14055.77,319.37,0.02449858018930036,90,90,沉没止损,40015.4,2025-03-05,弱,0.48376068376068376,0.49914529914529915,0.40512820512820513,False,True,True,17.13,66.9696966855831,1.8657245888708063,297925698.146,0.08048442033556191,0.11063084869572726,True,True,True,True,True,4,强,0.6205128205128205,0.5846153846153846,0.0,0.07203204205519742
601677,明泰铝业,2025-03-06,2025-03-20,2025-03,强,10,0,2,2,1100,12.635,12.824,13903.74,14094.68,190.93,0.014964519810497862,90,90,沉没止损,54110.08,2025-03-05,弱,0.48376068376068376,0.49914529914529915,0.40512820512820513,False,True,True,12.47,63.675213294250874,1.7912662560445933,253989579.43649998,0.04246781474669792,0.04889811024505142,True,True,True,True,True,3,强,0.6205128205128205,0.5846153846153846,0.011226944667201089,0.051490514905149
002867,周大生,2025-03-06,2025-03-25,2025-03,弱,13,2,4,2,1200,11.814,11.856,14181.3,14215.37,34.08,0.003611098413859429,90,90,沉没止损,36872.69,2025-03-05,弱,0.48376068376068376,0.49914529914529915,0.40512820512820513,False,True,True,11.93,61.324041512705,1.7729928891297486,107678970.89750001,0.05837473385379699,0.016515898149594532,True,True,True,True,True,3,强,0.6205128205128205,0.5846153846153846,-0.011735121542330362,0.04211782383877671
603010,万盛股份,2025-03-10,2025-03-25,2025-03,弱,11,2,4,2,1400,10.882,10.469,15239.41,14644.3,-595.11,-0.03792598964134339,90,90,沉没止损,51516.99,2025-03-07,中,0.5076923076923077,0.5521367521367522,0.37264957264957266,True,True,True,10.98,64.49704088582334,2.4215618558161354,76263303.8795,0.0539450950278364,0.07675209205020939,True,True,True,True,True,4,强,0.5572649572649573,0.582905982905983,-0.010928961748634003,0.039085298760943354
002410,广联达,2025-03-10,2025-03-25,2025-03,弱,11,2,4,2,1000,14.619,13.353,14624.18,13341.56,-1282.62,-0.08659446015439982,86,86,绝对止损,64858.56,2025-03-07,中,0.5076923076923077,0.5521367521367522,0.37264957264957266,True,True,True,14.59,60.22944534546611,1.7905254294540367,793359925.5354999,0.08982259570494877,0.2024064611834515,True,True,True,True,False,4,强,0.5572649572649573,0.582905982905983,0.0,0.08342925036200932
002534,西子洁能,2025-03-11,2025-03-25,2025-03,弱,10,2,4,2,1100,13.156,13.014,14476.89,14303.15,-173.73,-0.010819184175442151,90,90,沉没止损,79161.71,2025-03-10,强,0.5572649572649573,0.582905982905983,0.37435897435897436,True,True,True,13.29,63.97058790603373,1.7996018723666984,153967695.0155,0.05409263959390853,0.11635330188018855,True,True,True,True,True,4,强,0.6205128205128205,0.6239316239316239,-0.012039127163280594,0.039341407424998254
002244,滨江集团,2025-02-11,2025-03-27,2025-02,弱,32,4,10,4,1300,9.168,10.349,11923.79,13442.31,1518.52,0.1288090485695275,82,82,破位防守,92604.02,2025-02-10,弱,0.875,0.4349315068493151,0.4023972602739726,True,False,False,9.07,67.21311423989965,2.3727439317273173,227385498.348,0.07470821731145239,0.03976002598444772,True,True,True,False,True,3,中,0.8441780821917808,0.4417808219178082,0.008820286659316334,0.07875501061070511
603035,常熟汽饰,2025-03-14,2025-03-28,2025-03,弱,10,5,5,5,1000,14.439,14.281,14443.82,14269.24,-174.58,-0.010903938133448534,86,86,沉没止损,106873.26,2025-03-13,弱,0.5777777777777777,0.629059829059829,0.38803418803418804,False,True,True,14.38,62.19512159726356,1.64398449528852,131504402.797,0.02912760323481023,0.04556471158507036,True,True,True,True,False,3,强,0.7846153846153846,0.7521367521367521,0.0020862308762168436,0.028220771343965056
003041,真爱美家,2025-03-20,2025-03-28,2025-03,弱,6,5,5,5,600,26.503,29.012,15906.74,17393.41,1486.67,0.0946673760230012,90,90,转弱持仓退出,124266.67,2025-03-19,强,0.791095890410959,0.7962328767123288,0.3767123287671233,True,True,True,26.44,61.39860127838038,1.785946636152449,51054027.768,0.04814572555548957,0.023589531822639787,True,True,True,True,True,3,强,0.7431506849315068,0.7705479452054794,0.0003782148260211837,0.04543388470583576
002535,林州重机,2025-03-20,2025-03-28,2025-03,弱,6,5,5,5,3300,4.709,4.591,15546.02,15137.07,-408.95,-0.025183675202786065,82,82,转弱持仓退出,139403.74,2025-03-19,强,0.791095890410959,0.7962328767123288,0.3767123287671233,True,True,True,4.72,65.32257990764825,1.780365391110502,154069997.61499998,0.09589041095890405,0.16990953030115263,True,True,True,False,True,3,强,0.7431506849315068,0.7705479452054794,-0.004237288135593098,0.08407334794141375
002480,新筑股份,2025-04-03,2025-04-08,2025-04,弱,2,2,2,2,900,5.581,5.0,5028.03,4492.73,-535.29,-0.10412926391382415,86,86,绝对止损,138868.44,2025-04-02,弱,0.3606837606837607,0.5897435897435898,0.5299145299145299,False,False,False,5.6,55.31914811226799,1.71466543486063,91873159.62,0.03588605253422106,0.05362182502351831,True,True,True,True,False,3,弱,0.3384615384615385,0.5948717948717949,-0.005357142857142727,0.028434268833087195
600101,明星电力,2025-04-09,2025-04-23,2025-04,弱,10,10,10,10,400,12.064,11.537,4830.63,4607.44,-223.19,-0.043699975464353585,80,80,沉没止损,138645.26,2025-04-08,弱,0.10256410256410256,0.17264957264957265,0.4581196581196581,False,False,False,12.45,66.38036798413188,1.8166119459075825,1135938177.984,0.15937980164827503,0.34553380045751747,True,True,True,True,True,4,弱,0.14017094017094017,0.2170940170940171,-0.032931726907630576,0.10677023486693948
601188,龙江交通,2025-05-07,2025-05-14,2025-05,强,5,0,2,2,1400,3.898,3.463,5461.89,4840.86,-621.03,-0.11153015306148628,80,80,绝对止损,35056.77,2025-05-06,弱,0.764102564102564,0.4717948717948718,0.5641025641025641,True,False,False,3.91,60.810810235573435,1.7104096153312425,305949717.372,0.10094326340982684,0.1698997656211041,True,True,True,True,True,4,弱,0.8188034188034188,0.5145299145299145,-0.005115089514066473,0.08887333799860042
002857,三晖电气,2025-05-12,2025-05-21,2025-05,强,7,0,0,0,900,16.022,18.313,14424.78,16468.73,2043.95,0.143011038585743,80,80,亢奋止盈,37022.56,2025-05-09,中,0.7849829351535836,0.49658703071672355,0.5819112627986348,True,True,False,15.8,66.60869548999622,1.7622329799192835,107073890.0975,0.1044703086225578,0.09336255117928616,True,True,True,True,True,4,强,0.7986348122866894,0.5597269624573379,0.012025316455696267,0.10470137137724955
000429,粤高速Ａ,2025-05-12,2025-05-26,2025-05,中,10,0,0,0,1100,13.276,13.373,14609.15,14698.16,89.01,0.007283546115316554,90,90,沉没止损,36544.44,2025-05-09,中,0.7849829351535836,0.49658703071672355,0.5819112627986348,True,True,False,13.28,59.70873745829012,1.5418722700023024,106455289.329,0.04103790224591375,0.046136071212877106,True,True,True,True,True,4,强,0.7986348122866894,0.5597269624573379,-0.0022590361445782303,0.03734439834024905
600059,古越龙山,2025-05-09,2025-05-27,2025-05,弱,12,0,0,0,1500,9.068,10.639,13607.15,15945.04,2337.89,0.17319835467187167,90,90,亢奋止盈,52489.48,2025-05-08,弱,0.8290598290598291,0.5658119658119658,0.5743589743589743,True,False,False,9.05,64.64646418936843,1.503214753291931,181788474.884,0.04812091030169685,0.0803820135296458,True,True,True,True,True,3,中,0.7849829351535836,0.49658703071672355,0.0,0.0439497058484255
600616,金枫酒业,2025-05-12,2025-05-28,2025-05,弱,12,1,1,1,2700,5.551,6.936,14992.92,18713.11,3720.19,0.24950460090649043,80,80,亢奋止盈,71202.59,2025-05-09,中,0.7849829351535836,0.49658703071672355,0.5819112627986348,True,True,False,5.54,59.23076859289942,2.111202202753333,86184692.441,0.0424310847680871,0.059611093401338744,True,True,True,True,True,4,强,0.7986348122866894,0.5597269624573379,0.0,0.03706476974915751
603677,奇精机械,2025-05-12,2025-05-28,2025-05,弱,12,1,1,1,700,21.763,21.966,15239.41,15363.5,124.09,0.009306433174167439,80,80,沉没止损,86566.09,2025-05-09,中,0.7849829351535836,0.49658703071672355,0.5819112627986348,True,True,False,22.11,65.57522115769441,1.5381884333497222,324810829.167,0.13123561013046792,0.16593425909650206,True,True,True,True,True,4,强,0.7986348122866894,0.5597269624573379,-0.01763907734056991,0.09874544718737366
000065,北方国际,2025-05-14,2025-05-29,2025-05,弱,11,2,2,2,1300,11.152,10.249,14502.94,13312.64,-1190.3,-0.08095220161653341,80,80,破位防守,99878.72,2025-05-13,强,0.8003412969283277,0.5648464163822525,0.5699658703071673,True,True,True,11.13,66.09589009406085,2.0732101904662064,273898187.80550003,0.07869742198100416,0.047775947281713416,True,True,True,True,True,3,强,0.8037542662116041,0.5665529010238908,0.0,0.07292620619848655
600901,江苏金租,2025-05-12,2025-06-04,2025-05,弱,16,5,5,5,3000,5.02,5.429,15065.06,16274.22,1209.16,0.08149369922829003,90,90,转弱持仓退出,116152.94,2025-05-09,中,0.7849829351535836,0.49658703071672355,0.5819112627986348,True,True,False,5.02,63.06306226767308,2.240684878820985,214507730.69099998,0.0527419523959316,0.07467798908195666,True,True,True,True,True,3,强,0.7986348122866894,0.5597269624573379,-0.0019920318725099584,0.04658449968665135
002272,川润股份,2025-05-12,2025-06-04,2025-05,弱,16,5,5,5,1400,10.731,9.9,15028.99,13848.29,-1180.69,-0.07746039200776803,76,76,破位防守,130001.23,2025-05-09,中,0.7849829351535836,0.49658703071672355,0.5819112627986348,True,True,False,10.82,62.42038198006681,1.6141691594199792,597072350.854,0.15982420409475817,0.08594560235522408,True,True,True,True,False,3,强,0.7986348122866894,0.5597269624573379,-0.010166358595193992,0.13171659533999058
600201,生物股份,2025-05-21,2025-06-04,2025-05,弱,9,5,5,5,2100,7.224,7.415,15176.28,15559.01,382.73,0.026399351089776032,90,90,转弱持仓退出,145560.24,2025-05-20,强,0.8205128205128205,0.6256410256410256,0.5726495726495726,True,True,True,7.26,60.431654067594856,1.9425146558078965,119806121.615,0.04746789785023808,0.04018912529550822,True,True,True,True,True,5,强,0.7692307692307693,0.6068376068376068,-0.00688705234159781,0.03673880221439352
002847,盐津铺子,2025-06-05,2025-06-09,2025-06,强,2,1,1,1,100,93.667,84.72,9371.7,8462.79,-908.91,-0.09551649802662546,90,90,绝对止损,43452.41,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,93.86,66.45781115578907,1.8173325391496131,234391282.66799998,0.08399644288403563,0.26186160213133536,True,True,True,True,True,4,强,0.6153846153846154,0.611965811965812,-0.004048582995951344,0.07930240210595585
600172,黄河旋风,2025-06-05,2025-06-17,2025-06,弱,8,3,5,3,3500,4.669,4.222,16347.62,14763.0,-1584.62,-0.09589833209118241,80,80,绝对止损,42318.69,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,4.49,63.97849414209735,2.1706384913808665,320000760.564,0.09847094801223233,0.09909836399983685,True,True,True,True,True,3,强,0.6153846153846154,0.611965811965812,0.03786191536748329,0.13202963682740188
002714,牧原股份,2025-06-05,2025-06-19,2025-06,弱,10,5,7,5,400,39.98,40.768,15996.92,16294.17,297.25,0.01972245984222048,90,90,沉没止损,58612.86,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,40.04,63.85737424732524,1.6458595764650297,1101021256.4559999,0.05232726221451278,0.05616248653639011,True,True,True,True,True,4,强,0.6153846153846154,0.611965811965812,-0.0034965034965035446,0.04723035130772568
600235,民丰特纸,2025-06-05,2025-06-19,2025-06,弱,10,5,7,5,2600,6.152,5.958,16000.93,15478.21,-522.72,-0.03156878425559299,90,90,沉没止损,74091.07,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,6.14,67.49999881875002,1.5707645921551938,36793032.4045,0.025212890298881296,0.04412890060369001,True,True,True,True,True,3,强,0.6153846153846154,0.611965811965812,0.0,0.02401601067378234
600655,豫园股份,2025-06-05,2025-06-19,2025-06,弱,10,5,7,5,2800,5.681,5.489,15912.75,15356.52,-556.24,-0.033854689210643926,78,78,沉没止损,89447.58,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,5.68,63.461537607248495,1.5212856253839628,74103887.752,0.037632444282060584,0.03756926261949678,True,True,True,True,True,2,强,0.6153846153846154,0.611965811965812,-0.0017605633802816323,0.03552187014884489
002278,神开股份,2025-06-05,2025-06-20,2025-06,弱,11,6,8,6,1700,9.319,8.174,15846.62,13883.21,-1963.41,-0.1228703882557466,80,80,绝对止损,103330.79,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,9.54,67.20779190230223,1.6941825154312107,543730555.797,0.11965260254679877,0.18318243829839997,True,True,True,True,True,5,强,0.6153846153846154,0.611965811965812,-0.0251572327044024,0.08791015967713633
000688,国城矿业,2025-06-05,2025-06-24,2025-06,弱,13,8,10,8,1200,12.936,12.525,15527.98,15017.37,-510.62,-0.031766057350828866,82,82,沉没止损,118348.16,2025-06-04,弱,0.6188034188034188,0.6051282051282051,0.5299145299145299,False,True,True,12.91,65.10988985946746,2.1835334805790496,83241570.93149999,0.07283832633897047,0.08157167192605219,True,True,True,False,True,4,强,0.6153846153846154,0.611965811965812,0.0,0.06910686928077503
000751,锌业股份,2025-06-09,2025-06-25,2025-06,弱,12,9,10,9,5200,3.056,3.004,15896.72,15607.89,-288.83,-0.017054415758646625,90,90,破位防守,133956.04,2025-06-06,弱,0.6626712328767124,0.6301369863013698,0.5342465753424658,False,True,True,3.06,61.99999826400006,2.025008405282872,43894827.8935,0.03221453870804525,0.05070390294151306,True,True,True,True,True,3,强,0.7289879931389366,0.6809605488850772,-0.0032679738562092497,0.026417634191485684
605168,三人行,2025-07-01,2025-07-08,2025-07,强,5,0,0,0,500,29.078,33.333,14544.02,16653.27,2109.25,0.14633586032621182,82,82,亢奋止盈,45461.5,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,29.06,62.260869413625706,2.469551730916143,65503882.002,0.05383401932875209,0.0860371106280402,True,True,True,False,True,3,强,0.7218430034129693,0.7832764505119454,-0.0013764624913971124,0.04850510342335834
002442,龙星科技,2025-07-01,2025-07-15,2025-07,强,10,0,0,0,2400,6.393,6.527,15347.62,15651.78,304.15,0.02098624068477459,82,82,沉没止损,45338.8,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,6.38,60.39603876678759,1.5441322688601513,41271103.177,0.046330463304633085,0.057867683634554634,True,True,True,False,True,4,强,0.7218430034129693,0.7832764505119454,0.0,0.042483660130719025
000688,国城矿业,2025-07-01,2025-07-15,2025-07,强,10,0,0,0,1100,13.266,13.253,14598.13,14566.49,-31.63,-0.000982928403012718,80,80,沉没止损,59905.3,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,13.27,64.87455164579077,2.0198728590726134,104948705.46400002,0.055478226287532184,0.11606391925988202,True,True,True,True,True,4,强,0.7218430034129693,0.7832764505119454,-0.0022607385079125297,0.04946100190234626
002202,金风科技,2025-06-04,2025-07-16,2025-06,强,30,0,13,10,600,9.268,9.501,5566.1,5692.73,126.63,0.025080649511787203,90,90,沉没止损,35113.19,2025-06-03,弱,0.5264957264957265,0.558974358974359,0.5128205128205128,False,True,False,9.27,56.296295712482845,1.7328744470005553,319834971.681,0.03108837105833917,0.06447723488545676,True,True,True,True,True,4,弱,0.6188034188034188,0.6051282051282051,-0.0021574973031283085,0.025953859804791257
600502,安徽建工,2025-07-01,2025-07-16,2025-07,强,11,0,0,0,3500,4.459,4.581,15611.15,16019.85,408.7,0.027343066675637545,86,86,沉没止损,51133.05,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,4.44,64.44444243950629,1.6659523304476833,70993748.862,0.0179983950475755,0.0394475008779116,True,True,True,True,False,4,强,0.7218430034129693,0.7832764505119454,0.0022522522522521182,0.01853971160448631
002254,泰和新材,2025-07-01,2025-07-18,2025-07,强,13,0,0,0,1400,10.782,10.349,15099.13,14476.72,-622.41,-0.04009267709933304,90,90,破位防守,38078.83,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,10.77,63.4408597375419,1.6623183148305516,144748061.79250002,0.05165511180548754,0.026268144713019748,True,True,True,True,True,3,强,0.7218430034129693,0.7832764505119454,-0.0009285051067781103,0.048273174533586705
600316,洪都航空,2025-07-01,2025-07-18,2025-07,强,13,0,0,0,400,37.445,36.417,14982.9,14554.52,-428.37,-0.027446311551368636,90,90,沉没止损,52633.36,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,37.68,67.87003598674121,2.2023655982262733,398627225.60150003,0.07309154598658618,0.0628355444399522,True,True,True,True,True,5,强,0.7218430034129693,0.7832764505119454,-0.00822717622080682,0.06184380638470155
002380,科远智慧,2025-07-15,2025-07-23,2025-07,强,6,0,0,0,600,24.549,24.211,14734.4,14514.62,-219.78,-0.013748828872866423,90,90,破位防守,37372.57,2025-07-14,强,0.8478632478632478,0.8376068376068376,0.852991452991453,True,True,True,24.68,63.725489904523904,1.9834916996140517,94369905.1575,0.035430345493066895,0.036510247508119376,True,True,True,True,True,3,强,0.7076923076923077,0.7846153846153846,-0.007293354943273878,0.024311725233605808
000720,新能泰山,2025-07-08,2025-07-24,2025-07,强,12,0,0,0,4300,3.667,3.742,15774.48,16079.7,305.23,0.020499983639278824,90,90,沉没止损,53452.28,2025-07-07,强,0.735494880546075,0.7815699658703071,0.764505119453925,True,True,True,3.63,64.61538322366869,1.7731337789928268,36950716.054000005,0.055079203604127214,0.1263963591228794,True,True,True,True,True,4,强,0.8170940170940171,0.8136752136752137,0.008264462809917328,0.05964099594672856
002728,特一药业,2025-07-15,2025-07-29,2025-07,强,10,0,0,0,1800,8.747,9.002,15750.43,16190.43,440.0,0.029094159904703785,90,90,沉没止损,69642.7,2025-07-14,强,0.8478632478632478,0.8376068376068376,0.852991452991453,True,True,True,8.71,66.9902903515884,1.6836459033434792,75596898.197,0.04242714379749879,0.0662477301940303,True,True,False,True,True,4,强,0.7076923076923077,0.7846153846153846,0.0022962112514350874,0.04419592129657324
000681,视觉中国,2025-07-16,2025-07-30,2025-07,强,10,0,0,0,700,20.26,20.309,14187.31,14204.4,17.09,0.002411596194357143,90,90,沉没止损,83847.1,2025-07-15,强,0.7076923076923077,0.7846153846153846,0.8512820512820513,True,True,True,20.31,58.30508446906057,1.6654885933624615,394667302.678,0.033324853726787174,0.011403814551068203,True,True,False,True,True,3,强,0.7341337907375644,0.8096054888507719,-0.004431314623338234,0.027439024390243816
000063,中兴通讯,2025-07-16,2025-07-31,2025-07,中,11,0,0,0,400,33.347,34.112,13343.62,13632.83,289.21,0.0229432961001074,90,90,沉没止损,97479.94,2025-07-15,强,0.7076923076923077,0.7846153846153846,0.8512820512820513,True,True,True,33.1,62.70161272624544,1.6342823924500745,2226313241.3655,0.03708113358294285,0.04508164371451273,True,True,True,True,True,4,强,0.7341337907375644,0.8096054888507719,0.005438066465256686,0.03993500406224637
600460,士兰微,2025-07-18,2025-08-01,2025-07,弱,10,0,0,0,600,25.521,25.389,15317.56,15220.86,-96.71,-0.005165170248431194,90,90,沉没止损,112700.79,2025-07-17,强,0.7632933104631218,0.8216123499142367,0.8370497427101201,True,True,True,25.44,65.38461503254436,1.5028068973063509,476665986.0849999,0.03125380031618641,0.0408739413280963,True,True,True,True,True,3,强,0.7414383561643836,0.833904109589041,0.001179245283018826,0.02857142857142847
000887,中鼎股份,2025-07-18,2025-08-04,2025-07,中,11,1,1,1,800,18.066,17.814,14457.85,14239.31,-218.53,-0.013935523296169575,90,90,沉没止损,126940.11,2025-07-17,强,0.7632933104631218,0.8216123499142367,0.8370497427101201,True,True,True,17.98,60.546874668884286,1.6498980352456327,573545695.5179999,0.054638237968149594,0.03701852368089664,True,True,True,True,True,5,强,0.7414383561643836,0.833904109589041,0.002780867630700845,0.05195600805157685
601012,隆基绿能,2025-07-01,2025-08-06,2025-07,强,26,0,1,1,1000,14.96,15.828,14964.86,15815.37,850.51,0.05805000848938429,82,82,破位防守,37837.12,2025-06-30,强,0.6621160409556314,0.764505119453925,0.568259385665529,True,True,True,15.02,64.28571392857143,1.8056909172454099,872317921.8225,0.03464903216918103,0.013142066980697198,True,True,True,False,True,4,强,0.7218430034129693,0.7832764505119454,-0.005992010652463353,0.026646037476362405
000931,中 关 村,2025-08-05,2025-08-18,2025-08,强,9,0,0,0,2800,5.731,5.429,16053.03,15188.94,-864.1,-0.052747651550046744,75,75,破位防守,37099.28,2025-08-04,中,0.5255102040816326,0.7721088435374149,0.826530612244898,True,True,True,5.71,65.04854280516545,1.2493350009771282,91563914.4505,0.028736149896405605,0.07671517018133822,True,True,True,True,True,4,强,0.641156462585034,0.8214285714285714,0.0017513134851137035,0.028314606741572934
603207,小方制药,2025-08-04,2025-08-19,2025-08,强,11,0,0,0,400,34.459,35.479,13788.51,14179.46,390.95,0.02960406607546752,90,90,沉没止损,35175.61,2025-08-01,弱,0.45918367346938777,0.7517006802721088,0.8503401360544217,False,True,True,34.96,62.78317142621739,1.9164436183213158,205249555.3005,0.08458591217211886,0.20728654061987406,True,True,True,True,True,3,中,0.5255102040816326,0.7721088435374149,-0.016304347826086918,0.054568313886631525
